ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
1.0060792194448354,1.186691989433834,1.241908713661281,0-20,40-60,80-100,1.0020905781453964,1.0028459340516847
1.0057113969198126,1.0871841837796596,1.0035884313980408,0-20,0-20,0-20,1.0017000552850017,1.0025664465316813
1.0061557202173883,0.9105716706959996,1.0753279050303357,0-20,0-20,20-40,1.0018847825429031,1.0028912951998767
1.0065266406464033,1.0928429989978967,0.9043057646197477,20-40,0-20,0-20,1.0018652447549434,1.0027696417155871
1.0079910700937071,1.2001883825909407,0.9793257499383468,80-100,40-60,0-20,1.003011397965232,1.0029415647055218
1.0071788996343396,1.1851423811411146,1.1587124807315017,60-80,40-60,40-60,1.0020218909964524,1.0026044734383066
1.0073102172297692,1.3040540884026517,1.0466686504641012,60-80,80-100,20-40,1.0023920451089976,1.0026430002297881
1.0071187985408323,1.090437131617979,1.0405961153767778,40-60,0-20,20-40,1.0028591869748813,1.0025731763122236
1.0070180492068082,1.082762433426983,1.187312138036313,40-60,0-20,60-80,1.002284715951816,1.002609266278133
1.0072966717504532,1.2389814612078094,1.1320425929785989,60-80,60-80,40-60,1.0027556393622228,1.0025890948778315
1.007584431262614,1.2011987646451745,1.2922520658626846,80-100,40-60,80-100,1.0033402971748904,1.002697691146078
1.0069581694001173,1.3498779910806813,0.9442758181008096,40-60,80-100,0-20,1.00252893538982,1.0026240878264263
1.0076856016213438,1.3755908363081344,1.1944283613165123,80-100,80-100,60-80,1.0017703697090006,1.0029423955787855
1.0066883795487207,1.1387474777805515,1.1972805897186594,20-40,20-40,60-80,1.002337006030611,1.0027393871729553
1.0069921307676273,1.0781357432235017,1.0540881282306804,40-60,0-20,20-40,1.0026219569632044,1.0026666467970253
1.0070910222823657,1.165846432818844,1.1793001039944278,40-60,20-40,60-80,1.0021694687522429,1.00316087881996
1.0067484739157453,1.086490541893682,1.0659963360840583,20-40,0-20,20-40,1.0017896714890462,1.0027231836609811
1.007709251282268,1.2426941046123745,0.8909336629810551,80-100,60-80,0-20,1.002306344846257,1.0026600738728828
1.006816212376194,1.0849049766430665,0.9846425374654116,40-60,0-20,0-20,1.0018845424410545,1.002788203670426
1.007409403826334,1.2773385384713234,1.1333622206979932,60-80,60-80,40-60,1.0017786451507185,1.0030569543000383
1.0063641816315678,1.3318410288198217,1.190480682619865,0-20,80-100,60-80,1.002236510072275,1.002564693795164
1.0069301753580988,1.2494399608869908,1.273413877110176,40-60,60-80,80-100,1.002107743785272,1.0027617378235967
1.007341270476215,1.3857385796799848,1.3281348419704553,60-80,80-100,80-100,1.0023597634319117,1.0030131069182762
1.0074966021889942,1.1739474777095322,1.3053306387866204,60-80,40-60,80-100,1.0023146755569035,1.0029906217310558
1.0077195525118918,1.3084403593350693,1.1581542247759424,80-100,80-100,40-60,1.0023941766551188,1.0026624949900413
1.0081791364507078,1.1969707291175495,1.0400865235546974,80-100,40-60,20-40,1.0018972762608327,1.002772469221657
1.0090433805298518,1.2745605378566291,1.0897471667151777,80-100,60-80,40-60,1.0026326204729066,1.0026773357584524
1.0070756634105715,1.1465416555714203,1.0909081384894022,40-60,20-40,40-60,1.0024940487256782,1.0029446172121566
1.007434946180186,1.15576939121734,1.1830786925368706,60-80,20-40,60-80,1.0027975028551417,1.0028150949505277
1.0068133231580656,1.058298583137109,1.1933753949106296,40-60,0-20,60-80,1.0024579435849492,1.0026855360621498
1.006439870427677,1.1374798903931065,0.8803609533837375,0-20,20-40,0-20,1.0025087416641878,1.0024410042184657
1.008004038105362,1.0778893712884905,1.1260694847917292,80-100,0-20,40-60,1.0029816825124358,1.0026659181627056
1.0067912672089656,1.2520049297779512,1.0347886680880554,20-40,60-80,20-40,1.0017770847373104,1.0028605974225924
1.0069926821042483,1.146750224564297,1.0779135321973672,40-60,20-40,20-40,1.0021990554555045,1.0030158167342509
1.0069380019385257,1.2812401841711991,1.043181236393368,40-60,60-80,20-40,1.0027368377110948,1.0026578841723768
1.0071231396850595,1.3044605173916402,1.1059751658093802,40-60,80-100,40-60,1.0020459035191258,1.0029579476818817
1.0064231948955351,1.2976791091128383,1.108793256394446,0-20,80-100,40-60,1.0025359171715713,1.0025991381428316
1.0070189248415609,1.2894835756953444,1.1980458301031218,40-60,60-80,60-80,1.0024473864747976,1.0028229567387104
1.007264383768351,1.0022057903306332,1.089825936742925,60-80,0-20,40-60,1.002225627067436,1.0026851455115342
1.0074418940092074,1.2502808809792092,1.107700043147841,60-80,60-80,40-60,1.0017197081713038,1.002978104581376
1.0078516274259146,1.1513105895048343,0.9859386929167684,80-100,20-40,0-20,1.0031556886591693,1.0025675295165408
1.0065966660275794,1.104709782704933,1.2234976540337852,20-40,20-40,60-80,1.0019383991565607,1.0029509268501626
1.006008029770141,1.3081075189527342,1.1329722627731105,0-20,80-100,40-60,1.0018321382328903,1.0025828490329796
1.006064771064072,1.173282675069616,1.035023828883543,0-20,40-60,20-40,1.0020484892017767,1.0026582163246731
1.006777290615703,1.0922497767157575,1.290628433349461,20-40,0-20,80-100,1.0019898456850393,1.0029509995255723
1.0065351612209168,1.0932167714568384,1.0962244170413196,20-40,0-20,40-60,1.0019457877145812,1.0026897217842223
1.006834670629753,1.210430246519722,1.045182412598575,40-60,40-60,20-40,1.0024819103288476,1.0027502435930218
1.0067771163280923,1.4658807901047863,0.9739189149907548,20-40,80-100,0-20,1.0025098241317993,1.0026218385633845
1.006429342737541,1.2755350473351044,0.9560485308796752,0-20,60-80,0-20,1.0019951622636603,1.0026581568295792
1.007044096247379,1.2412131670769604,1.3878865243761682,40-60,60-80,80-100,1.0023731493524493,1.0027596938719652
1.0063933088040593,1.265081451657588,1.0317609844507607,0-20,60-80,20-40,1.0022242662727696,1.0026455213191277
1.0068285450700292,1.1722390332246488,1.1334532447804877,40-60,40-60,40-60,1.0025326507635075,1.003019885972311
1.0070570581737863,1.000516475202295,1.016430810352278,40-60,0-20,20-40,1.0017442940012824,1.0027769005063896
1.0069048969165362,1.1613685236773568,0.969852610596817,40-60,20-40,0-20,1.0016605605177062,1.0026779883130714
1.0073183838760826,1.0886864699603256,1.1579890311783112,60-80,0-20,40-60,1.0020590293060474,1.0027004677066713
1.00580068102107,1.3263311618054614,0.9623785301330868,0-20,80-100,0-20,1.001703825060502,1.0025024625831684
1.0078350405320105,1.4541782652934696,1.4609052332533323,80-100,80-100,80-100,1.0022831859579127,1.0032283408663738
1.0068433916592787,1.279758883479074,1.2679827539336856,40-60,60-80,80-100,1.001927136915406,1.0028486674919772
1.0081582554723836,1.4125937857043736,1.1429554320896975,80-100,80-100,40-60,1.0032569446181916,1.0026459401830277
1.0070540169106532,1.3722235554435012,0.9915596663936612,40-60,80-100,0-20,1.0021505316522148,1.0027745440641933
1.006130000032278,1.296841740932564,0.9524858092907408,0-20,80-100,0-20,1.0016642575804517,1.0026644955847135
1.0074547997381538,1.4499372923318572,0.8546982036845424,60-80,80-100,0-20,1.0029475905083152,1.0024263109132634
1.0073827165422062,1.157066367741147,0.9588784332454948,60-80,20-40,0-20,1.0018426578164366,1.002605731432643
1.0073834201801002,1.3837509239286412,1.3390905687830672,60-80,80-100,80-100,1.00304838745781,1.0029617950729053
1.0069033570186818,1.1613787462356289,1.0998158567288665,40-60,20-40,40-60,1.0026369169370377,1.002553384822708
1.007694696390776,1.051610624086406,1.3481582213858627,80-100,0-20,80-100,1.002554086790481,1.003137679470674
1.0061888463764728,1.3183435625805964,1.0568034806257982,0-20,80-100,20-40,1.0021011689168107,1.002573050416623
1.0076966242303846,1.3329256154742612,1.1709769458143144,80-100,80-100,60-80,1.0029691511484888,1.0026987990686347
1.0066493641569083,1.130091379310398,1.255667559902986,20-40,20-40,80-100,1.00203222876214,1.002761446734859
1.0073660869632286,1.1881596136826476,1.0402233592554384,60-80,40-60,20-40,1.0024484081482066,1.0027376619156383
1.0068322956491678,1.1714472612883795,1.1756769434132734,40-60,40-60,60-80,1.0021316322329308,1.0028173514238239
1.008812160194863,1.1985542812265548,1.175855689958644,80-100,40-60,60-80,1.002280220328238,1.0032905196369808
1.0069070586400068,1.1267274408270551,1.120616550181009,40-60,20-40,40-60,1.002676341734669,1.0028768352519692
1.0061263613598666,1.0114774075985025,1.1966994431354667,0-20,0-20,60-80,1.002139442184763,1.002797199102233
1.0064028152594575,1.202283282991353,1.3211774103106553,0-20,40-60,80-100,1.0019841031836298,1.0029845388377718
1.0065295332556483,1.4041350134604609,1.2696069327982251,20-40,80-100,80-100,1.002428177896034,1.00287779074165
1.00746127212379,1.3229691323835508,1.1694166290362225,60-80,80-100,60-80,1.0020242520606493,1.002863716973437
1.0073446029858233,1.0841486143038768,1.143682944059727,60-80,0-20,40-60,1.002135520075515,1.0027459155143685
1.006428436292237,1.080787427090829,1.1839710117538842,0-20,0-20,60-80,1.0016884824951204,1.0026035913178275
1.006558881249566,1.1456916781543725,0.9597776589138368,20-40,20-40,0-20,1.0018440865770746,1.00286014646662
1.006604178619685,1.12547409533277,1.2597431009313171,20-40,20-40,80-100,1.0018628199434743,1.0028764937852759
1.007474088531233,1.087256174654748,0.911582556424833,60-80,0-20,0-20,1.002090603023081,1.0027979472267732
1.0057089754011967,1.0928473603273816,0.8957874624640054,0-20,0-20,0-20,1.001587668789598,1.0026282548029628
1.0068358414767125,1.235340815731974,1.1823690141067935,40-60,60-80,60-80,1.002010864837953,1.0028684826786631
1.007321781420825,1.3008867136295916,1.0034620680770845,60-80,80-100,0-20,1.0022078730377344,1.0028433440803475
1.0075695337829895,0.9593511162758636,0.9353235297705188,80-100,0-20,0-20,1.0019885975852048,1.0025957808726953
1.0077975598266342,1.0804613963213474,1.1240868933902606,80-100,0-20,40-60,1.0030305330299918,1.00272609555712
1.0070598244218032,1.2597276736412948,1.1767549947580322,40-60,60-80,60-80,1.0029947324531203,1.0028254076000296
1.0073069857456924,1.243710714414609,1.3359663111140814,60-80,60-80,80-100,1.0026089158295528,1.0030883133188013
1.0074096175927898,0.9238930085999064,1.019939126414256,60-80,0-20,20-40,1.0017821519938683,1.0025572662475475
1.006993266254732,1.3435641399056024,1.1811326805600115,40-60,80-100,60-80,1.0028471812149293,1.0029560924731775
1.006539700046068,0.964808517218816,0.9710890259091188,20-40,0-20,0-20,1.0019256763662552,1.0027827638823
1.007975917045426,1.2526124527819624,1.222882900900296,80-100,60-80,60-80,1.002573431842866,1.0030807343279151
1.00739055454472,1.2089906158472727,1.0923877407327804,60-80,40-60,40-60,1.0024810524541046,1.002783530408346
1.007967263826017,1.2005130870742189,1.222255937590436,80-100,40-60,60-80,1.0023484454243399,1.0028029635850007
1.0066482293269954,1.2180006214810355,1.0890693703666656,20-40,40-60,40-60,1.0018029374537412,1.0025579840938108
1.0064982155399542,1.1795940850661086,1.0987766420635925,20-40,40-60,40-60,1.002098629294834,1.0025012336916848
1.0071604584100755,1.1902682594309264,1.1614739360207025,60-80,40-60,40-60,1.0028797751260008,1.002597703761925
1.0084353548239633,1.2993014926165365,1.2172853178160072,80-100,80-100,60-80,1.0030880481680737,1.0028859101225356
1.0064701294098697,1.161041292006268,0.9481882795962546,0-20,20-40,0-20,1.0019466251298164,1.0024526631273654
1.0073788937769106,1.01106399598702,1.03870692451516,60-80,0-20,20-40,1.0017255707388861,1.0030473298544456
1.0065127181138172,1.1459053542897268,1.1750573267845112,20-40,20-40,60-80,1.0022352075532044,1.0025853305270844
1.0072365142938482,1.2717452008187298,0.9132144182275028,60-80,60-80,0-20,1.0025295673680916,1.0026581457936938
1.0082666784471168,1.2710190005525963,1.1870601362280118,80-100,60-80,60-80,1.0028518260017851,1.0028494286489562
1.006788855415988,1.101775702839853,1.0987372941223872,20-40,20-40,40-60,1.0017795680837045,1.0025953939649417
1.0065907589181509,1.2958930889213462,1.1196448660497145,20-40,80-100,40-60,1.0017522861293433,1.0028794693230647
1.0069779167526034,1.1191709407442396,0.9645758626051408,40-60,20-40,0-20,1.002374004828189,1.0027284876846752
1.0059275367985072,1.2268302662114,1.095542444442993,0-20,60-80,40-60,1.0019040287031094,1.0025114157026673
1.0065091169396327,1.2041197021885524,1.1536440618579016,20-40,40-60,40-60,1.002368577222249,1.002623909680892
1.0076759976663117,1.2217551498960435,1.1352926101692518,80-100,40-60,40-60,1.0017477936658175,1.002956791565326
1.007217317811066,1.3301240766284552,1.1651228753846072,60-80,80-100,60-80,1.0017916323617073,1.0028101635843378
1.0062975157704086,1.172621593352313,1.2633459570306689,0-20,40-60,80-100,1.0018663454940424,1.0027912634430467
1.007717971979525,1.2407990050614877,0.897428491710606,80-100,60-80,0-20,1.00198923032108,1.002712747985447
1.005980663540757,1.2167075273487673,1.0053879660732414,0-20,40-60,0-20,1.0016962286054414,1.0026574351443902
1.0058619592613685,1.3169352925753537,1.2071147544417695,0-20,80-100,60-80,1.0019220272390519,1.0024872060707304
1.0070232997809636,1.1892081750234589,1.014395608792814,40-60,40-60,20-40,1.0024215575521953,1.002585000245251
1.008010829629905,1.249220612015932,1.2204309741695956,80-100,60-80,60-80,1.0025781876532147,1.0028727803337638
1.0070659694500357,1.0559580463192946,1.1389415886516738,40-60,0-20,40-60,1.0017351021771954,1.0027147234145615
1.0066036050885914,1.1292300667079989,1.0735331266762729,20-40,20-40,20-40,1.0024415802575533,1.0025383240940406
1.0077173245837685,0.972757269859288,0.9721330976475296,80-100,0-20,0-20,1.0031246325419378,1.0027898787653797
1.0061344715493925,1.0552178322057657,1.1847716877160996,0-20,0-20,60-80,1.0018263084012902,1.0027325579715878
1.006254689935841,1.138838346394615,1.163801597533939,0-20,20-40,60-80,1.0017641079275865,1.0026529648544311
1.0068521833619115,1.2244837848527808,1.0626638830855728,40-60,40-60,20-40,1.0029076159672583,1.0026684300503477
1.006611172229156,1.3161419248963342,1.1149899798651977,20-40,80-100,40-60,1.0017767729517173,1.0028382553080994
1.0072285360515938,1.0726363428045458,1.2636698241088125,60-80,0-20,80-100,1.0025621089458454,1.002920985136344
1.006405263437324,1.10899492875018,0.9306143264693468,0-20,20-40,0-20,1.0021101759257682,1.00270135503654
1.006755644093245,1.1085071904746426,1.0492972187833265,20-40,20-40,20-40,1.0019401051722383,1.002866070796555
1.0073713525984047,1.224439592484446,1.1054229167351135,60-80,40-60,40-60,1.001717928492784,1.0030277169736954
1.0074974735770026,1.2024181977955783,1.1865969872855229,60-80,40-60,60-80,1.0024869311604894,1.0028116107106269
1.0069977190574075,1.162707764746276,0.8501747806148423,40-60,20-40,0-20,1.0018062951389461,1.002637478817316
1.0063358932405932,1.2035901576097767,1.156343581345302,0-20,40-60,40-60,1.0019699255718013,1.0027449972123263
1.0071482451151466,1.3795787447109116,0.9601314733272944,60-80,80-100,0-20,1.003170574619382,1.002617987745779
1.0070646413659186,1.1835549644387129,1.00445703591046,40-60,40-60,0-20,1.0029821529647223,1.0026758215711333
1.0076494651290853,1.1947849256503538,1.2104284774928962,80-100,40-60,60-80,1.001776892591152,1.003063741165101
1.0065087492990084,1.3153992765537723,0.9913661915279072,20-40,80-100,0-20,1.0026325722236507,1.0026504511852536
1.0068019139961395,1.3046883120532051,1.2057999972274096,20-40,80-100,60-80,1.0018305115996553,1.0029034196409155
1.0058877502186852,0.9632418206360442,0.9990476106903824,0-20,0-20,0-20,1.001793064074474,1.0025498622374762
1.0068913822445182,1.1405219560769455,1.2374471282411876,40-60,20-40,60-80,1.0023775694537416,1.0027331921376512
1.0084493577424656,1.2520367121084963,1.4736896124849657,80-100,60-80,80-100,1.0029455958253868,1.0032738615074193
1.0061878110820277,1.04737438920269,1.0413379538986225,0-20,0-20,20-40,1.0024280708690423,1.0024702739313027
1.0070551262112464,1.1437293396885675,1.0037028905285892,40-60,20-40,0-20,1.0028207790272397,1.0026796382277086
1.0081035384944932,1.2688483326865367,1.3612890509127662,80-100,60-80,80-100,1.0027029959590659,1.0031165207645873
1.0069592996644785,1.0783248244962127,1.1085545673784734,40-60,0-20,40-60,1.0020316613832612,1.0028315387387705
1.0066786457071877,1.2302772211826296,1.0277778689993984,20-40,60-80,20-40,1.0025661404405053,1.0024761436285226
1.007245892763856,1.3134489042590098,1.0881365825235465,60-80,80-100,40-60,1.0027393872295038,1.0027548608803485
1.006046448724319,1.1418725373320275,1.2100444906613292,0-20,20-40,60-80,1.0017942992940982,1.0028564207749338
1.0069093631011783,1.344476301335503,1.1708934736746683,40-60,80-100,60-80,1.002101073318873,1.0026570421356846
1.0068207172336137,1.2566760082469832,1.3571860351617575,40-60,60-80,80-100,1.0025077469668227,1.002830225943356
1.0077678450429834,1.1741697836846248,1.0469113921582816,80-100,40-60,20-40,1.0026814358344531,1.0029497794565472
1.0060893215138835,1.1259997797862398,1.116407091636317,0-20,20-40,40-60,1.0018073835103265,1.0026951875952004
1.0066432066052282,1.2047421318500156,0.9602206689786807,20-40,40-60,0-20,1.0019332101902014,1.0028313737571477
1.0069800559336302,1.2897842913882207,0.8960167911789905,40-60,60-80,0-20,1.0026999221060362,1.0026411341202042
1.006243286321672,1.386138141299282,1.0742068240345235,0-20,80-100,20-40,1.001930387948376,1.002750809645148
1.006701428860808,1.0821735174900664,1.310223403664568,20-40,0-20,80-100,1.0026580639353615,1.0029358391981333
1.0062700295061855,1.0478356402515894,1.3023972096374596,0-20,0-20,80-100,1.0018528689318726,1.0027463396855867
1.0084960409121484,1.1623185138060377,1.1635912237135502,80-100,20-40,60-80,1.002799308823822,1.0029879785726614
1.0065755234836231,1.5080083931866208,1.336162145627841,20-40,80-100,80-100,1.0023779814518847,1.0027386393169462
1.0070219336180852,1.156650798261586,1.140338963725878,40-60,20-40,40-60,1.0021050557041595,1.0030083210089398
1.0068217694773534,1.1208909885107117,1.064193874179808,40-60,20-40,20-40,1.002242546480784,1.0027692802575714
1.0064579884563143,1.0982084742170295,0.9975225395827576,0-20,0-20,0-20,1.002211595486017,1.002756259427428
1.0066404905892847,1.1236224916190698,1.2371170542900356,20-40,20-40,60-80,1.00177044241967,1.002971826733826
1.0067240002680868,1.1386052633156365,0.9915353348685232,20-40,20-40,0-20,1.0026320202522507,1.0024369988192303
1.0067463538419703,1.1709618408994742,1.1644122696671018,20-40,40-60,60-80,1.0018264968170054,1.0029014823137967
1.0064957514706094,1.226010203337114,1.0293205438270927,20-40,60-80,20-40,1.0021792840599661,1.002839937295629
1.0073599457953435,1.2909387103806254,1.2923813268326776,60-80,60-80,80-100,1.002679971864735,1.0029959115924103
1.006506721623684,1.1459001023354434,1.078228554736156,20-40,20-40,20-40,1.0017710538531004,1.0029985006220865
1.0068686586042517,1.0549359728215446,1.1555588550942535,40-60,0-20,40-60,1.0021363510223749,1.002987564351743
1.0071927256074436,1.379159682904284,1.1370969810930829,60-80,80-100,40-60,1.0018718424435509,1.0027976668255798
1.0063480818171398,1.005954669135262,1.1074287946971348,0-20,0-20,40-60,1.0018410756579434,1.0026383669446388
1.0062940202337294,1.118759413581518,1.3043719586045244,0-20,20-40,80-100,1.001947676158787,1.0029832221710897
1.0078962063654813,1.389572983128745,0.8205428577252536,80-100,80-100,0-20,1.0022053927663053,1.0025633991471696
1.0064918155329492,1.0070053593979151,0.913678242900863,20-40,0-20,0-20,1.0019813628371608,1.0025388013284662
1.00653950282562,1.1149548181122195,1.277301239264875,20-40,20-40,80-100,1.0026386745103284,1.0028210138024356
1.007712189190905,1.1997888023375196,1.026454594447754,80-100,40-60,20-40,1.0020578398989874,1.002701406884846
1.006038809312861,1.15267649146191,1.1370494762618495,0-20,20-40,40-60,1.0016562889945744,1.0027402188801742
1.00678288349765,1.1172870450304973,1.0378188645337796,20-40,20-40,20-40,1.0025882795457493,1.0026473899186576
1.0082181350502708,0.9786283307241684,1.0149910145025711,80-100,0-20,20-40,1.0028614821652426,1.0028788156995874
1.00759940094695,1.369755012511706,1.28024270436291,80-100,80-100,80-100,1.0029600590957382,1.002890376605984
1.0067877658959754,1.2704226314045497,1.2141655021450846,20-40,60-80,60-80,1.0019410143473713,1.002717073172003
1.0070073586507462,1.1407249338917456,0.896421230546468,40-60,20-40,0-20,1.0021178393961383,1.0025270365899803
1.0068619020726493,1.1157052647436527,1.2150739474086532,40-60,20-40,60-80,1.0027566883959158,1.0026486291268912
1.0075152346816243,1.273175906873571,1.0428537306201824,60-80,60-80,20-40,1.0022936637942916,1.0025589495548464
1.007690649226806,1.2974989065776226,1.1937458656751532,80-100,80-100,60-80,1.0025764160901023,1.002778439109876
1.007055858170908,1.173495076430366,1.0810072183819497,40-60,40-60,20-40,1.0019078388849487,1.0027568990167675
1.0070355404786826,1.0717964491782588,1.309448776343198,40-60,0-20,80-100,1.0016616843876298,1.002772521296636
1.0062539445608425,1.3144760442960364,1.0914327950515137,0-20,80-100,40-60,1.0017433260287516,1.0026101362217508
1.0074876728721347,1.1233702184882637,1.2834157541159663,60-80,20-40,80-100,1.0025511414332584,1.0028089003633052
1.0057529413669306,1.0798492469479268,1.229702871152988,0-20,0-20,60-80,1.0020823728503072,1.0027259934618271
1.007770593590972,1.2526424416780633,1.3288174856234118,80-100,60-80,80-100,1.0029651019518155,1.0031640819884209
1.0064031378637508,1.0954261020201312,0.8988665246886279,0-20,0-20,0-20,1.0018195892868516,1.0028045948375501
1.0074526128656605,1.1172947380430092,1.0325857168258303,60-80,20-40,20-40,1.0026608225568856,1.0029864451276798
1.0079475279038608,1.428140925240791,1.1645196952340884,80-100,80-100,60-80,1.0030553873483687,1.002878117707267
1.0065703702670776,1.141150750155083,1.1800059252804147,20-40,20-40,60-80,1.0018382534348818,1.0028422830506463
1.0062705069069156,1.053548407724348,0.8929706983731451,0-20,0-20,0-20,1.0019309339175906,1.0025495135442326
1.0079705639338308,1.241940195705224,0.8604234194562267,80-100,60-80,0-20,1.0028669553496163,1.0028376653133368
1.006931485427282,1.4073153331012809,1.0577014022947795,40-60,80-100,20-40,1.0029825581414615,1.0028112355630556
1.0083693057666874,1.0288482191506758,1.0072525459509465,80-100,0-20,20-40,1.0016416877449243,1.0031052259794289
1.0073474045949902,1.141788600387604,1.4039112418859694,60-80,20-40,80-100,1.0022075787827656,1.0028464666451335
1.0068036592518956,1.1925853138374976,1.0787036009315685,20-40,40-60,20-40,1.0016780127483287,1.0028265000677177
1.0077533681524422,1.0002532288477464,1.348083066277206,80-100,0-20,80-100,1.0028631923977331,1.0030658756837543
1.0070504966264706,1.207877098821181,1.06712205259709,40-60,40-60,20-40,1.0024094824066747,1.0027208884819365
1.0076732645684636,1.1082880481826018,1.1024233741768124,80-100,20-40,40-60,1.0025783620574173,1.0028877505788691
1.007393849775751,1.3788703266772069,1.1891757054567178,60-80,80-100,60-80,1.001683458703436,1.0028462602072692
1.008297897079987,1.0751264291975926,1.1201495862878017,80-100,0-20,40-60,1.0020988828879052,1.0029235137588919
1.0065384110344602,1.0298125020477615,1.1402263153577576,20-40,0-20,40-60,1.0017899903485268,1.002506203838415
1.0067463123177165,1.0955512597134835,0.9611142878782338,20-40,0-20,0-20,1.0019054047232308,1.0026182116418059
1.007323597958021,1.0258306248667326,1.0417877578099897,60-80,0-20,20-40,1.0028091051895418,1.0028003634003346
1.0063523664340477,1.308872004410515,1.1199954515038797,0-20,80-100,40-60,1.0017149571910358,1.002826926512948
1.006203978285173,1.211010571594756,1.142362983714794,0-20,40-60,40-60,1.001672378651483,1.0027204250285169
1.0071197035316954,1.0179491129676437,1.098698708448575,40-60,0-20,40-60,1.001916798721254,1.002844277401856
1.0072504645444345,1.3550705384874635,0.9953866595607924,60-80,80-100,0-20,1.0025675592666563,1.0026045810328406
1.0062733975049851,1.1393244190018712,1.239925169477641,0-20,20-40,60-80,1.001856347555797,1.002942043836958
1.0069441037817468,1.168974034597159,1.1217566613372902,40-60,40-60,40-60,1.0025389686686985,1.0027481383169394
1.0072469780375162,1.0363644448574227,1.3004403732430416,60-80,0-20,80-100,1.0023961675759858,1.002885156389322
1.0069796268918223,1.0576026467836463,1.4364368887521293,40-60,0-20,80-100,1.0025976109336279,1.0032157280438607
1.007034035706866,1.245866622274782,0.9718637578427648,40-60,60-80,0-20,1.002837673738063,1.0028274529594257
1.0062393835928385,0.9660065712541664,0.996035546784556,0-20,0-20,0-20,1.001877083334941,1.0025018056924846
1.0069589099815617,1.267711170829981,1.2255447269392543,40-60,60-80,60-80,1.0028833981889573,1.002663895600959
1.006199714889639,1.1945901535167844,0.8756821259747868,0-20,40-60,0-20,1.001963261672119,1.0025182206659538
1.007644633603543,1.2245670197915222,1.1190059591612884,80-100,40-60,40-60,1.002657309207167,1.0026597618568682
1.0063037966065171,1.1480939152362666,1.0865925552922118,0-20,20-40,20-40,1.0019903120990465,1.002686160918528
1.0068437006075657,1.1998753948128926,1.1542815764999934,40-60,40-60,40-60,1.0017880656723888,1.002900243365583
1.0074653738154864,1.1557900361111215,0.9824457707447696,60-80,20-40,0-20,1.0029430061017026,1.002587835386855
1.0074244005787962,1.2854382228875771,1.1279363935857256,60-80,60-80,40-60,1.0029146746984525,1.0027788516515017
1.006875468703699,1.2771068346297334,1.0990482487847582,40-60,60-80,40-60,1.0020552542114127,1.002495891824082
1.006814581050843,1.1101423996698985,1.3116151039812225,40-60,20-40,80-100,1.0019468672264593,1.0026906408721077
1.0076862545175866,1.343475722372139,1.3254316381591118,80-100,80-100,80-100,1.003196249845305,1.0031769071540433
1.0067846051002294,1.0485863065009866,1.2233718286072652,20-40,0-20,60-80,1.0021825063319292,1.0029595635996897
1.0065643947919236,1.198878328585644,0.9939982309878144,20-40,40-60,0-20,1.0028144992203158,1.0024967210330706
1.0074479709914377,1.1029377828335518,1.207968996831421,60-80,20-40,60-80,1.002746400739805,1.0027129430846993
1.0065400822203086,1.0542936546292014,0.9055887635580544,20-40,0-20,0-20,1.0019690252536153,1.0025529363212249
1.0077064856535356,1.0997974029627615,1.10282364486205,80-100,0-20,40-60,1.0020401354652393,1.002885295345766
1.007308450071396,1.0940431530788146,1.3334560941643248,60-80,0-20,80-100,1.0016984618190812,1.0029366791991676
1.0066021530498532,1.3736457979595094,1.3009746533156936,20-40,80-100,80-100,1.0019425937179687,1.0030469158154285
1.0072762478702009,1.226198758179808,0.9618484395018074,60-80,60-80,0-20,1.0029145791596417,1.0029068844113824
1.0076588116908816,1.2678305206227405,1.2975600649700914,80-100,60-80,80-100,1.0027431832336453,1.0031678007004547
1.006169107333629,1.0280110358454446,0.8909879142008394,0-20,0-20,0-20,1.0017733476145674,1.0025723741453625
1.0072777236037722,1.2170339562519366,1.233401438736454,60-80,40-60,60-80,1.0028747917990424,1.0029652029423963
1.0079917985512823,1.141931400787091,1.2605723153680564,80-100,20-40,80-100,1.0030116700211054,1.002911246202544
1.0076624277003805,1.096211232893321,1.2377185833296975,80-100,0-20,60-80,1.0025981850221226,1.0030701146827925
1.0075365212711795,1.4891872547172291,1.2671885541900867,60-80,80-100,80-100,1.0027865479525202,1.0029169729034604
1.0065161828725615,1.2366271159099556,1.147026925334066,20-40,60-80,40-60,1.0024117477481644,1.0026178244023525
1.008106087004693,1.280171652401872,1.0242344401368,80-100,60-80,20-40,1.00243830226679,1.0029106112150108
1.0061339627312242,1.0509571243932794,0.9598240185816124,0-20,0-20,0-20,1.0019085112799917,1.002602694006456
1.0075121591381082,1.2353393569046611,1.1909686201812788,60-80,60-80,60-80,1.0024554084551927,1.0030976122335606
1.0062560259958966,1.1660433111204809,0.9133393995037246,0-20,20-40,0-20,1.0017073982199685,1.0026822414896228
1.0080829945501228,1.308488136941377,1.190792402124368,80-100,80-100,60-80,1.0031191875059264,1.003098171346566
1.0066799797011867,0.9471267464120356,1.1391949964975188,20-40,0-20,40-60,1.0025450076350464,1.0026008254162708
