"0-14, low SEP, low edu","0-14, high SEP, low edu","15-24, low SEP, low edu","15-24, low SEP, high edu","15-24, high SEP, low edu","15-24, high SEP, high edu","25-64, low SEP, low edu","25-64, low SEP, high edu","25-64, high SEP, low edu","25-64, high SEP, high edu","65+, low SEP, low edu","65+, low SEP, high edu","65+, high SEP, low edu","65+, high SEP, high edu",comb
0.07043786680819514,0.1536345500857162,0.04199252682382668,0.006589111066332775,0.07178161553894562,0.006789947562560818,0.09587803147005029,0.06290557395820862,0.18056513544326006,0.17519087052836207,0.032726160472087734,0.009731703344512174,0.05580419913626776,0.035972707761674154,27
0.07043786680819514,0.15363455008571617,0.04199252682382668,0.006589111066332777,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.055804199136267746,0.03597270776167416,28
0.07043786680819511,0.15363455008571617,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.0067899475625608175,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167416,29
0.07043786680819514,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.09587803147005032,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208775,0.009731703344512174,0.05580419913626776,0.03597270776167417,30
0.07043786680819511,0.15363455008571614,0.041992526823826676,0.006589111066332775,0.07178161553894563,0.0067899475625608175,0.09587803147005029,0.0629055739582086,0.18056513544326008,0.17519087052836216,0.032726160472087734,0.009731703344512174,0.05580419913626775,0.035972707761674154,31
0.07043786680819514,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.09587803147005032,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167417,32
0.07043786680819512,0.15363455008571617,0.04199252682382668,0.006589111066332778,0.07178161553894565,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167416,33
0.07043786680819511,0.15363455008571622,0.04199252682382668,0.006589111066332777,0.07178161553894563,0.00678994756256082,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167416,34
0.07043786680819511,0.15363455008571617,0.04199252682382669,0.006589111066332776,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626775,0.03597270776167416,35
0.07043786680819511,0.1536345500857162,0.041992526823826676,0.006589111066332774,0.0717816155389456,0.0067899475625608175,0.09587803147005029,0.0629055739582086,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.055804199136267746,0.035972707761674154,36
0.07043786680819512,0.15363455008571617,0.04199252682382667,0.006589111066332776,0.07178161553894562,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836216,0.03272616047208774,0.009731703344512172,0.05580419913626775,0.03597270776167416,37
0.07043786680819512,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.0717816155389456,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326,0.17519087052836216,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.035972707761674154,38
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.07178161553894565,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626777,0.03597270776167417,39
0.07043786680819512,0.15363455008571622,0.041992526823826676,0.006589111066332778,0.07178161553894563,0.0067899475625608175,0.09587803147005032,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626777,0.03597270776167417,40
0.07043786680819511,0.15363455008571614,0.04199252682382666,0.006589111066332775,0.0717816155389456,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.032726160472087734,0.00973170334451217,0.055804199136267746,0.03597270776167415,41
0.07043786680819512,0.15363455008571617,0.04199252682382668,0.006589111066332777,0.07178161553894563,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326,0.17519087052836207,0.032726160472087734,0.009731703344512174,0.055804199136267746,0.03597270776167416,42
0.07043786680819508,0.15363455008571617,0.04199252682382667,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326,0.17519087052836213,0.032726160472087734,0.00973170334451217,0.055804199136267746,0.035972707761674154,43
0.07043786680819512,0.1536345500857162,0.04199252682382668,0.006589111066332777,0.07178161553894562,0.006789947562560818,0.09587803147005032,0.06290557395820862,0.18056513544326008,0.17519087052836205,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.035972707761674154,44
0.07043786680819511,0.15363455008571622,0.04199252682382668,0.006589111066332776,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.0629055739582086,0.18056513544326006,0.17519087052836207,0.03272616047208774,0.009731703344512172,0.05580419913626775,0.035972707761674154,45
0.07043786680819511,0.1536345500857162,0.04199252682382668,0.006589111066332777,0.07178161553894562,0.006789947562560818,0.0958780314700503,0.06290557395820863,0.18056513544325997,0.17519087052836216,0.03272616047208774,0.009731703344512172,0.05580419913626776,0.03597270776167416,46
0.07043786680819511,0.15363455008571614,0.04199252682382667,0.006589111066332775,0.0717816155389456,0.0067899475625608175,0.09587803147005027,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.032726160472087734,0.009731703344512172,0.05580419913626774,0.035972707761674154,47
0.07043786680819511,0.15363455008571614,0.041992526823826676,0.006589111066332775,0.07178161553894562,0.006789947562560817,0.09587803147005027,0.0629055739582086,0.18056513544326006,0.1751908705283621,0.03272616047208773,0.00973170334451217,0.055804199136267746,0.035972707761674154,48
0.0704378668081951,0.1536345500857162,0.04199252682382667,0.006589111066332776,0.07178161553894562,0.006789947562560818,0.0958780314700503,0.06290557395820863,0.18056513544326006,0.17519087052836207,0.03272616047208773,0.009731703344512174,0.055804199136267746,0.03597270776167416,49
0.07043786680819512,0.15363455008571617,0.04199252682382669,0.006589111066332776,0.07178161553894565,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167416,50
0.07043786680819514,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.07178161553894563,0.006789947562560819,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.032726160472087734,0.009731703344512174,0.05580419913626776,0.03597270776167416,51
0.07043786680819511,0.15363455008571614,0.041992526823826676,0.006589111066332775,0.0717816155389456,0.0067899475625608175,0.09587803147005027,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.03272616047208773,0.009731703344512172,0.055804199136267746,0.03597270776167415,52
0.07043786680819511,0.1536345500857162,0.041992526823826676,0.006589111066332776,0.0717816155389456,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326,0.1751908705283621,0.03272616047208773,0.00973170334451217,0.05580419913626774,0.03597270776167415,53
0.07043786680819512,0.1536345500857162,0.04199252682382668,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.0958780314700503,0.0629055739582086,0.18056513544326,0.17519087052836216,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.03597270776167416,54
0.07043786680819511,0.15363455008571617,0.04199252682382667,0.006589111066332775,0.07178161553894562,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.03597270776167415,55
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332777,0.07178161553894563,0.0067899475625608175,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,56
0.07043786680819514,0.15363455008571614,0.04199252682382668,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.009731703344512175,0.05580419913626775,0.03597270776167417,57
0.07043786680819512,0.15363455008571617,0.04199252682382669,0.006589111066332776,0.07178161553894563,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326,0.17519087052836216,0.032726160472087734,0.009731703344512174,0.055804199136267746,0.035972707761674154,58
0.0704378668081951,0.15363455008571614,0.041992526823826676,0.006589111066332773,0.0717816155389456,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.03272616047208773,0.00973170334451217,0.055804199136267746,0.03597270776167415,59
0.07043786680819512,0.15363455008571617,0.04199252682382667,0.006589111066332774,0.07178161553894562,0.0067899475625608175,0.09587803147005027,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.055804199136267746,0.035972707761674154,60
0.07043786680819512,0.15363455008571614,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.009731703344512175,0.05580419913626777,0.03597270776167416,61
0.07043786680819511,0.1536345500857162,0.04199252682382668,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326008,0.17519087052836207,0.03272616047208774,0.009731703344512174,0.05580419913626775,0.03597270776167416,62
0.07043786680819511,0.1536345500857162,0.04199252682382668,0.006589111066332776,0.07178161553894562,0.006789947562560818,0.09587803147005029,0.06290557395820862,0.18056513544326,0.17519087052836207,0.032726160472087734,0.009731703344512172,0.05580419913626776,0.035972707761674154,63
0.07043786680819511,0.15363455008571614,0.04199252682382667,0.006589111066332777,0.07178161553894562,0.006789947562560818,0.09587803147005029,0.06290557395820862,0.18056513544326006,0.17519087052836216,0.032726160472087734,0.009731703344512175,0.05580419913626775,0.035972707761674154,64
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.0958780314700503,0.06290557395820863,0.18056513544326006,0.17519087052836207,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.03597270776167416,65
0.07043786680819512,0.15363455008571614,0.041992526823826676,0.006589111066332775,0.07178161553894562,0.006789947562560818,0.09587803147005028,0.0629055739582086,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.00973170334451217,0.055804199136267746,0.03597270776167415,66
0.07043786680819512,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.09587803147005032,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,67
0.07043786680819512,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167416,68
0.07043786680819511,0.15363455008571622,0.04199252682382668,0.006589111066332775,0.07178161553894562,0.006789947562560818,0.09587803147005029,0.06290557395820862,0.18056513544326,0.17519087052836207,0.032726160472087734,0.009731703344512174,0.055804199136267746,0.03597270776167416,69
0.07043786680819511,0.1536345500857162,0.04199252682382668,0.006589111066332775,0.07178161553894562,0.0067899475625608175,0.09587803147005028,0.0629055739582086,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.00973170334451217,0.055804199136267746,0.03597270776167415,70
0.07043786680819511,0.15363455008571614,0.0419925268238267,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626775,0.03597270776167417,71
0.07043786680819512,0.1536345500857162,0.04199252682382668,0.006589111066332775,0.07178161553894562,0.006789947562560819,0.09587803147005029,0.0629055739582086,0.18056513544326006,0.17519087052836216,0.032726160472087734,0.009731703344512174,0.05580419913626775,0.03597270776167416,72
0.07043786680819512,0.15363455008571617,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.00678994756256082,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,73
0.07043786680819511,0.15363455008571617,0.04199252682382667,0.006589111066332775,0.0717816155389456,0.006789947562560817,0.09587803147005027,0.06290557395820862,0.18056513544326,0.1751908705283621,0.032726160472087734,0.00973170334451217,0.055804199136267746,0.03597270776167415,74
0.07043786680819514,0.15363455008571617,0.04199252682382669,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.09587803147005028,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167416,75
0.07043786680819512,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.009731703344512175,0.05580419913626777,0.03597270776167417,76
0.07043786680819511,0.15363455008571622,0.04199252682382669,0.006589111066332777,0.07178161553894565,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,77
0.07043786680819514,0.15363455008571617,0.04199252682382668,0.006589111066332778,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.055804199136267746,0.03597270776167416,78
0.07043786680819511,0.15363455008571617,0.041992526823826676,0.006589111066332775,0.07178161553894562,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.055804199136267746,0.035972707761674154,79
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.09587803147005028,0.0629055739582086,0.18056513544326003,0.17519087052836213,0.032726160472087734,0.00973170334451217,0.05580419913626774,0.03597270776167415,80
0.07043786680819512,0.15363455008571622,0.041992526823826676,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167417,81
0.07043786680819511,0.1536345500857162,0.041992526823826676,0.006589111066332776,0.07178161553894562,0.006789947562560817,0.09587803147005029,0.06290557395820863,0.18056513544326006,0.17519087052836207,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.035972707761674154,82
0.07043786680819514,0.15363455008571614,0.04199252682382668,0.006589111066332778,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,83
0.07043786680819512,0.15363455008571614,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167416,84
0.07043786680819511,0.1536345500857162,0.04199252682382668,0.006589111066332777,0.07178161553894562,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326,0.17519087052836216,0.032726160472087734,0.009731703344512174,0.055804199136267746,0.03597270776167416,85
0.0704378668081951,0.1536345500857162,0.041992526823826676,0.006589111066332776,0.07178161553894562,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836216,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.035972707761674154,86
0.07043786680819512,0.15363455008571617,0.04199252682382669,0.006589111066332777,0.07178161553894563,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167417,87
0.07043786680819514,0.15363455008571617,0.04199252682382669,0.006589111066332778,0.07178161553894563,0.00678994756256082,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167416,88
0.07043786680819512,0.15363455008571617,0.04199252682382668,0.006589111066332777,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,89
0.07043786680819512,0.15363455008571614,0.041992526823826676,0.006589111066332777,0.07178161553894562,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836216,0.032726160472087734,0.009731703344512172,0.055804199136267746,0.035972707761674154,90
0.07043786680819511,0.15363455008571614,0.041992526823826676,0.006589111066332776,0.07178161553894562,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326006,0.17519087052836219,0.032726160472087734,0.009731703344512172,0.05580419913626775,0.035972707761674154,91
0.07043786680819511,0.15363455008571617,0.041992526823826676,0.006589111066332775,0.0717816155389456,0.0067899475625608175,0.09587803147005028,0.0629055739582086,0.18056513544326006,0.1751908705283621,0.032726160472087734,0.00973170334451217,0.05580419913626775,0.035972707761674154,92
0.07043786680819511,0.1536345500857162,0.04199252682382667,0.006589111066332775,0.07178161553894562,0.006789947562560817,0.09587803147005029,0.0629055739582086,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.055804199136267746,0.035972707761674154,93
0.07043786680819511,0.15363455008571617,0.041992526823826676,0.006589111066332774,0.07178161553894562,0.0067899475625608175,0.0958780314700503,0.0629055739582086,0.18056513544326003,0.1751908705283621,0.032726160472087734,0.009731703344512172,0.05580419913626774,0.03597270776167415,94
0.07043786680819511,0.15363455008571617,0.041992526823826676,0.006589111066332775,0.07178161553894562,0.0067899475625608175,0.09587803147005029,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208773,0.00973170334451217,0.055804199136267746,0.03597270776167415,95
0.07043786680819511,0.15363455008571614,0.04199252682382669,0.006589111066332778,0.07178161553894563,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167417,96
0.07043786680819512,0.15363455008571622,0.04199252682382669,0.006589111066332776,0.07178161553894563,0.006789947562560819,0.0958780314700503,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,97
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332775,0.0717816155389456,0.0067899475625608175,0.09587803147005028,0.06290557395820862,0.18056513544326006,0.17519087052836213,0.03272616047208772,0.00973170334451217,0.055804199136267746,0.03597270776167415,98
0.07043786680819512,0.15363455008571614,0.041992526823826676,0.006589111066332776,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.17519087052836216,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167416,99
0.07043786680819514,0.15363455008571617,0.04199252682382668,0.006589111066332776,0.07178161553894563,0.006789947562560818,0.09587803147005028,0.06290557395820862,0.18056513544326,0.1751908705283621,0.032726160472087734,0.009731703344512174,0.05580419913626777,0.03597270776167417,100
0.07043786680819512,0.15363455008571622,0.04199252682382669,0.006589111066332778,0.07178161553894563,0.0067899475625608175,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.1751908705283621,0.03272616047208774,0.009731703344512175,0.05580419913626776,0.03597270776167416,101
0.07043786680819514,0.15363455008571617,0.04199252682382668,0.006589111066332778,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820862,0.18056513544326003,0.17519087052836207,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,102
0.07043786680819512,0.15363455008571617,0.0419925268238267,0.006589111066332776,0.07178161553894563,0.006789947562560819,0.09587803147005032,0.06290557395820862,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167417,103
0.07043786680819511,0.15363455008571617,0.04199252682382668,0.006589111066332775,0.07178161553894563,0.006789947562560818,0.0958780314700503,0.06290557395820863,0.18056513544326006,0.17519087052836213,0.03272616047208774,0.009731703344512174,0.05580419913626777,0.03597270776167416,104
0.07043786680819511,0.15363455008571614,0.04199252682382668,0.006589111066332776,0.07178161553894563,0.006789947562560818,0.09587803147005028,0.06290557395820863,0.18056513544326006,0.1751908705283621,0.03272616047208774,0.009731703344512174,0.05580419913626776,0.03597270776167416,105
