combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
1739,1,low edu,0.69,0.42,0.29,1739,1.0065026131539052,1.09913988323279,0.8456497111766282,20-40,0-20,0-20,1.0026604893533173,1.0025752907548005
1740,3,low SEP,0.31,0.99,0.31,1740,1.0060735362661075,1.018747964999979,1.1628643529240812,0-20,0-20,60-80,1.0016781908544194,1.0027346261207344
1740,3,high SEP,0.69,0.5,0.35,1740,1.0060735362661075,1.018747964999979,1.1628643529240812,0-20,0-20,60-80,1.0016781908544194,1.0027346261207344
1740,3,low edu,0.69,0.44,0.3,1740,1.0060735362661075,1.018747964999979,1.1628643529240812,0-20,0-20,60-80,1.0016781908544194,1.0027346261207344
1741,2,high SEP,0.69,0.52,0.36,1741,1.0058172319899297,1.1644578453304983,1.214021868765856,0-20,20-40,60-80,1.0017025411744176,1.002616392074591
1741,2,low edu,0.69,0.44,0.3,1741,1.0058172319899297,1.1644578453304983,1.214021868765856,0-20,20-40,60-80,1.0017025411744176,1.002616392074591
1742,3,low SEP,0.31,0.95,0.29,1742,1.007984930168022,0.9870748652548668,0.9702668914647976,80-100,0-20,0-20,1.0022496465404578,1.002574111013835
1742,3,high SEP,0.69,0.51,0.35,1742,1.007984930168022,0.9870748652548668,0.9702668914647976,80-100,0-20,0-20,1.0022496465404578,1.002574111013835
1742,3,low edu,0.69,0.44,0.3,1742,1.007984930168022,0.9870748652548668,0.9702668914647976,80-100,0-20,0-20,1.0022496465404578,1.002574111013835
1743,2,high SEP,0.69,0.69,0.48,1743,1.007375964865724,1.1954283450037808,1.1226328599610005,60-80,40-60,40-60,1.002866660114926,1.002776429276562
1743,2,low edu,0.69,0.44,0.3,1743,1.007375964865724,1.1954283450037808,1.1226328599610005,60-80,40-60,40-60,1.002866660114926,1.002776429276562
1744,2,high SEP,0.69,0.52,0.36,1744,1.0067127693924065,1.093018579268425,1.1617830566282918,20-40,0-20,40-60,1.0026548728499436,1.0028854540696808
1744,2,low edu,0.69,0.44,0.3,1744,1.0067127693924065,1.093018579268425,1.1617830566282918,20-40,0-20,40-60,1.0026548728499436,1.0028854540696808
1745,2,high SEP,0.69,0.51,0.35,1745,1.0062868164968617,1.1260133292422343,1.1605102460670111,0-20,20-40,40-60,1.001755618883615,1.0026659467347407
1745,2,low edu,0.69,0.44,0.3,1745,1.0062868164968617,1.1260133292422343,1.1605102460670111,0-20,20-40,40-60,1.001755618883615,1.0026659467347407
1746,2,high SEP,0.69,0.65,0.45,1746,1.006918073453139,1.095011882025697,1.0366592059297428,40-60,0-20,20-40,1.0026497569055106,1.0025326101266627
1746,2,low edu,0.69,0.43,0.29,1746,1.006918073453139,1.095011882025697,1.0366592059297428,40-60,0-20,20-40,1.0026497569055106,1.0025326101266627
1747,2,high SEP,0.69,0.9,0.62,1747,1.006559082618886,1.2497813548744618,1.2044814965123538,20-40,60-80,60-80,1.0018312467111794,1.0027732723606668
1747,2,low edu,0.69,0.44,0.31,1747,1.006559082618886,1.2497813548744618,1.2044814965123538,20-40,60-80,60-80,1.0018312467111794,1.0027732723606668
1748,2,high SEP,0.69,0.53,0.37,1748,1.0065530485936358,1.1348723327370127,1.2851762008470606,20-40,20-40,80-100,1.0022953091034517,1.0028896678141903
1748,2,low edu,0.69,0.46,0.32,1748,1.0065530485936358,1.1348723327370127,1.2851762008470606,20-40,20-40,80-100,1.0022953091034517,1.0028896678141903
1749,2,high SEP,0.69,0.61,0.42,1749,1.0062251687925714,1.2407260925138344,0.907006633326514,0-20,60-80,0-20,1.0017909544528416,1.0025730461236817
1749,2,low edu,0.69,0.42,0.29,1749,1.0062251687925714,1.2407260925138344,0.907006633326514,0-20,60-80,0-20,1.0017909544528416,1.0025730461236817
1750,2,high SEP,0.69,0.89,0.61,1750,1.0067825309477332,1.3685563844274156,1.2778530810205389,20-40,80-100,80-100,1.0021353439558311,1.0029047209205748
1750,2,low edu,0.69,0.46,0.32,1750,1.0067825309477332,1.3685563844274156,1.2778530810205389,20-40,80-100,80-100,1.0021353439558311,1.0029047209205748
1751,1,low edu,0.69,0.5,0.34,1751,1.0070432275060617,1.30794582683626,1.4067228374425245,40-60,80-100,80-100,1.001764801419326,1.003240119783144
1752,2,high SEP,0.69,0.51,0.35,1752,1.006988831074434,0.991533357505238,1.1239962328076438,40-60,0-20,40-60,1.0020244336526585,1.0027122811591913
1752,2,low edu,0.69,0.44,0.3,1752,1.006988831074434,0.991533357505238,1.1239962328076438,40-60,0-20,40-60,1.0020244336526585,1.0027122811591913
1753,2,high SEP,0.69,0.55,0.38,1753,1.0083253211188898,1.3034812594351983,1.4585206933320425,80-100,80-100,80-100,1.0021436441922569,1.0036086622460465
1753,2,low edu,0.69,0.53,0.36,1753,1.0083253211188898,1.3034812594351983,1.4585206933320425,80-100,80-100,80-100,1.0021436441922569,1.0036086622460465
1754,2,high SEP,0.69,0.52,0.36,1754,1.006148763445425,1.1163015408694217,1.13722572051127,0-20,20-40,40-60,1.001782019398022,1.0026942012843243
1754,2,low edu,0.69,0.44,0.3,1754,1.006148763445425,1.1163015408694217,1.13722572051127,0-20,20-40,40-60,1.001782019398022,1.0026942012843243
1755,2,high SEP,0.69,0.78,0.54,1755,1.0068705447758972,1.1130342005772995,1.1557460190419888,40-60,20-40,40-60,1.0022026237342123,1.002809519529489
1755,2,low edu,0.69,0.44,0.3,1755,1.0068705447758972,1.1130342005772995,1.1557460190419888,40-60,20-40,40-60,1.0022026237342123,1.002809519529489
1756,2,high SEP,0.69,0.5,0.35,1756,1.006588140092254,0.9802891351261998,1.03932242178303,20-40,0-20,20-40,1.001761929806336,1.0028279136455789
1756,2,low edu,0.69,0.43,0.3,1756,1.006588140092254,0.9802891351261998,1.03932242178303,20-40,0-20,20-40,1.001761929806336,1.0028279136455789
1757,2,high SEP,0.69,0.55,0.38,1757,1.0063884399347236,1.2953328547641714,1.254858257720232,0-20,80-100,80-100,1.001925050939365,1.0028821135511563
1757,2,low edu,0.69,0.45,0.31,1757,1.0063884399347236,1.2953328547641714,1.254858257720232,0-20,80-100,80-100,1.001925050939365,1.0028821135511563
1758,1,low edu,0.69,0.45,0.31,1758,1.00674210458051,1.3215293965694497,1.2336242520664786,20-40,80-100,60-80,1.0016851807955924,1.0029393338153492
1759,2,high SEP,0.69,0.61,0.42,1759,1.007314884471702,1.1132556640420963,1.2746080469382537,60-80,20-40,80-100,1.0023981274989373,1.0027880324143352
1759,2,low edu,0.69,0.46,0.31,1759,1.007314884471702,1.1132556640420963,1.2746080469382537,60-80,20-40,80-100,1.0023981274989373,1.0027880324143352
1760,1,low edu,0.69,0.43,0.3,1760,1.0065137936443826,1.2629105441111874,1.065210164645856,20-40,60-80,20-40,1.0025252110080174,1.0026936862405254
1761,2,high SEP,0.69,0.78,0.54,1761,1.0075694446646015,1.3401736263399169,1.226696436477741,80-100,80-100,60-80,1.003156772128881,1.0028145632407597
1761,2,low edu,0.69,0.45,0.31,1761,1.0075694446646015,1.3401736263399169,1.226696436477741,80-100,80-100,60-80,1.003156772128881,1.0028145632407597
1762,2,high SEP,0.69,0.52,0.36,1762,1.0073475745121554,1.1001118142087565,1.059089215013007,60-80,0-20,20-40,1.00239838992985,1.0030595199447083
1762,2,low edu,0.69,0.43,0.3,1762,1.0073475745121554,1.1001118142087565,1.059089215013007,60-80,0-20,20-40,1.00239838992985,1.0030595199447083
1763,2,high SEP,0.69,0.52,0.36,1763,1.0072716593115616,1.1244586400844596,1.256345573399433,60-80,20-40,80-100,1.0030068608533182,1.0031732182903066
1763,2,low edu,0.69,0.46,0.31,1763,1.0072716593115616,1.1244586400844596,1.256345573399433,60-80,20-40,80-100,1.0030068608533182,1.0031732182903066
1764,1,low edu,0.69,0.45,0.31,1764,1.0082283634959623,1.3778610620027358,1.1572968853173071,80-100,80-100,40-60,1.002694271512168,1.002791938574536
1765,2,high SEP,0.69,0.81,0.56,1765,1.0074485161735216,1.3503402416128236,1.057218811242543,60-80,80-100,20-40,1.002682223635946,1.0028821203310805
1765,2,low edu,0.69,0.44,0.3,1765,1.0074485161735216,1.3503402416128236,1.057218811242543,60-80,80-100,20-40,1.002682223635946,1.0028821203310805
1766,2,high SEP,0.69,0.55,0.38,1766,1.0073490581718785,1.0706866548176324,1.050412641812675,60-80,0-20,20-40,1.002923726150195,1.002719203075441
1766,2,low edu,0.69,0.43,0.3,1766,1.0073490581718785,1.0706866548176324,1.050412641812675,60-80,0-20,20-40,1.002923726150195,1.002719203075441
1767,2,high SEP,0.69,0.52,0.36,1767,1.0075157451038648,1.140728822300063,1.1522013124675126,60-80,20-40,40-60,1.001863922736942,1.003149080333264
1767,2,low edu,0.69,0.45,0.31,1767,1.0075157451038648,1.140728822300063,1.1522013124675126,60-80,20-40,40-60,1.001863922736942,1.003149080333264
1768,2,high SEP,0.69,0.53,0.37,1768,1.0072706670016445,1.073355260522392,1.220543062872805,60-80,0-20,60-80,1.0018277814489738,1.0027973641494412
1768,2,low edu,0.69,0.44,0.3,1768,1.0072706670016445,1.073355260522392,1.220543062872805,60-80,0-20,60-80,1.0018277814489738,1.0027973641494412
1769,3,low SEP,0.31,0.91,0.28,1769,1.0064072132660704,0.9243217428974572,1.0520125135827805,0-20,0-20,20-40,1.0017707951937709,1.0026629299325764
1769,3,high SEP,0.69,0.49,0.34,1769,1.0064072132660704,0.9243217428974572,1.0520125135827805,0-20,0-20,20-40,1.0017707951937709,1.0026629299325764
1769,3,low edu,0.69,0.43,0.29,1769,1.0064072132660704,0.9243217428974572,1.0520125135827805,0-20,0-20,20-40,1.0017707951937709,1.0026629299325764
1770,2,high SEP,0.69,0.54,0.38,1770,1.0074770966371285,1.2257286728657606,1.399507150713915,60-80,60-80,80-100,1.0028095551907152,1.003017140852092
1770,2,low edu,0.69,0.49,0.34,1770,1.0074770966371285,1.2257286728657606,1.399507150713915,60-80,60-80,80-100,1.0028095551907152,1.003017140852092
1771,2,high SEP,0.69,0.6,0.41,1771,1.0069243351688038,1.2206001054796465,1.0955705821385768,40-60,40-60,40-60,1.0029990850374435,1.00259384153067
1771,2,low edu,0.69,0.44,0.3,1771,1.0069243351688038,1.2206001054796465,1.0955705821385768,40-60,40-60,40-60,1.0029990850374435,1.00259384153067
1772,1,low edu,0.69,0.44,0.3,1772,1.0067740322595,1.2821394809510516,1.0519111709301612,20-40,60-80,20-40,1.0024996767625738,1.0025429027990485
1773,2,high SEP,0.69,0.71,0.49,1773,1.0075736716806394,1.2652704997841917,1.4100184855277411,80-100,60-80,80-100,1.0028255590124453,1.0030069589215904
1773,2,low edu,0.69,0.51,0.35,1773,1.0075736716806394,1.2652704997841917,1.4100184855277411,80-100,60-80,80-100,1.0028255590124453,1.0030069589215904
1774,2,high SEP,0.69,0.54,0.38,1774,1.0064820065010185,1.2112455115505258,0.9864212056849286,20-40,40-60,0-20,1.0017691884385946,1.0027452327743895
1774,2,low edu,0.69,0.43,0.29,1774,1.0064820065010185,1.2112455115505258,0.9864212056849286,20-40,40-60,0-20,1.0017691884385946,1.0027452327743895
1775,2,high SEP,0.69,0.6,0.42,1775,1.0085372503645718,1.2384702331108537,1.04404585587745,80-100,60-80,20-40,1.0024786831615946,1.002738475904078
1775,2,low edu,0.69,0.48,0.33,1775,1.0085372503645718,1.2384702331108537,1.04404585587745,80-100,60-80,20-40,1.0024786831615946,1.002738475904078
1776,3,low SEP,0.31,0.97,0.3,1776,1.0074920639769298,0.991467370019002,1.108370741996864,60-80,0-20,40-60,1.0019276226470937,1.0027859238129853
1776,3,high SEP,0.69,0.5,0.35,1776,1.0074920639769298,0.991467370019002,1.108370741996864,60-80,0-20,40-60,1.0019276226470937,1.0027859238129853
1776,3,low edu,0.69,0.45,0.31,1776,1.0074920639769298,0.991467370019002,1.108370741996864,60-80,0-20,40-60,1.0019276226470937,1.0027859238129853
1777,2,high SEP,0.69,0.55,0.38,1777,1.0064876661788968,1.173747042615019,1.1054019256873713,20-40,40-60,40-60,1.0017920914735643,1.0026469641543998
1777,2,low edu,0.69,0.43,0.3,1777,1.0064876661788968,1.173747042615019,1.1054019256873713,20-40,40-60,40-60,1.0017920914735643,1.0026469641543998
1778,2,high SEP,0.69,0.54,0.37,1778,1.006195537107744,1.1703523414394177,1.1917690450193024,0-20,40-60,60-80,1.0018811925556377,1.0026723316854695
1778,2,low edu,0.69,0.44,0.3,1778,1.006195537107744,1.1703523414394177,1.1917690450193024,0-20,40-60,60-80,1.0018811925556377,1.0026723316854695
1779,2,high SEP,0.69,0.6,0.42,1779,1.0074251707799282,1.2026977700832515,1.159964546986202,60-80,40-60,40-60,1.0029583166368483,1.0027551307954272
1779,2,low edu,0.69,0.44,0.3,1779,1.0074251707799282,1.2026977700832515,1.159964546986202,60-80,40-60,40-60,1.0029583166368483,1.0027551307954272
1780,2,high SEP,0.69,0.51,0.35,1780,1.006288055205503,1.1434465787594843,1.140389991916581,0-20,20-40,40-60,1.001714007420992,1.0031030739028557
1780,2,low edu,0.69,0.44,0.3,1780,1.006288055205503,1.1434465787594843,1.140389991916581,0-20,20-40,40-60,1.001714007420992,1.0031030739028557
1781,2,high SEP,0.69,0.59,0.4,1781,1.0074682723842825,1.1843212959391023,1.182802406827835,60-80,40-60,60-80,1.0023445505599793,1.0028825398742935
1781,2,low edu,0.69,0.44,0.3,1781,1.0074682723842825,1.1843212959391023,1.182802406827835,60-80,40-60,60-80,1.0023445505599793,1.0028825398742935
1782,3,low SEP,0.31,0.95,0.29,1782,1.0073409575108438,1.0168762582762425,1.012424267305588,60-80,0-20,20-40,1.0022056010603533,1.0030343888116953
1782,3,high SEP,0.69,0.5,0.34,1782,1.0073409575108438,1.0168762582762425,1.012424267305588,60-80,0-20,20-40,1.0022056010603533,1.0030343888116953
1782,3,low edu,0.69,0.43,0.3,1782,1.0073409575108438,1.0168762582762425,1.012424267305588,60-80,0-20,20-40,1.0022056010603533,1.0030343888116953
1783,2,high SEP,0.69,0.59,0.41,1783,1.0071083049342833,1.33371241638294,0.9792816927041392,40-60,80-100,0-20,1.0029719007249611,1.002593260761543
1783,2,low edu,0.69,0.43,0.29,1783,1.0071083049342833,1.33371241638294,0.9792816927041392,40-60,80-100,0-20,1.0029719007249611,1.002593260761543
1784,2,high SEP,0.69,0.56,0.39,1784,1.006457071122577,1.2257986428324306,1.1687449417677367,0-20,60-80,60-80,1.001979919751103,1.0028664216746626
1784,2,low edu,0.69,0.44,0.3,1784,1.006457071122577,1.2257986428324306,1.1687449417677367,0-20,60-80,60-80,1.001979919751103,1.0028664216746626
1785,1,low edu,0.69,0.45,0.31,1785,1.008766398637005,1.4013405084649313,1.185083597690613,80-100,80-100,60-80,1.0028660030895744,1.0029108995320326
1786,2,high SEP,0.69,0.62,0.43,1786,1.0081864372083351,1.2400133495407173,1.0296854717905313,80-100,60-80,20-40,1.0022226098397269,1.0026400883595974
1786,2,low edu,0.69,0.45,0.31,1786,1.0081864372083351,1.2400133495407173,1.0296854717905313,80-100,60-80,20-40,1.0022226098397269,1.0026400883595974
1787,2,high SEP,0.69,0.53,0.37,1787,1.00690466421254,1.1032934969741446,1.2884202282957953,40-60,20-40,80-100,1.0025067380122457,1.002610679132196
1787,2,low edu,0.69,0.46,0.32,1787,1.00690466421254,1.1032934969741446,1.2884202282957953,40-60,20-40,80-100,1.0025067380122457,1.002610679132196
1788,2,high SEP,0.69,0.68,0.47,1788,1.0070843899677684,1.2946361932444916,1.005849229832323,40-60,80-100,0-20,1.0028067200934625,1.0027116277949015
1788,2,low edu,0.69,0.43,0.29,1788,1.0070843899677684,1.2946361932444916,1.005849229832323,40-60,80-100,0-20,1.0028067200934625,1.0027116277949015
1789,2,high SEP,0.69,0.82,0.56,1789,1.007335408731464,1.1853075444499737,1.2852247297838055,60-80,40-60,80-100,1.0028043840015468,1.002737141160695
1789,2,low edu,0.69,0.48,0.33,1789,1.007335408731464,1.1853075444499737,1.2852247297838055,60-80,40-60,80-100,1.0028043840015468,1.002737141160695
1790,2,high SEP,0.69,0.76,0.53,1790,1.007009360749771,1.2628398427703549,1.2521374632237654,40-60,60-80,80-100,1.0020457464618946,1.00290462263953
1790,2,low edu,0.69,0.45,0.31,1790,1.007009360749771,1.2628398427703549,1.2521374632237654,40-60,60-80,80-100,1.0020457464618946,1.00290462263953
1791,3,low SEP,0.31,1.0,0.31,1791,1.006775785086408,0.9327856462302546,1.2344601184898836,20-40,0-20,60-80,1.0024476091401175,1.002684829547169
1791,3,high SEP,0.69,0.5,0.35,1791,1.006775785086408,0.9327856462302546,1.2344601184898836,20-40,0-20,60-80,1.0024476091401175,1.002684829547169
1791,3,low edu,0.69,0.45,0.31,1791,1.006775785086408,0.9327856462302546,1.2344601184898836,20-40,0-20,60-80,1.0024476091401175,1.002684829547169
1792,1,low edu,0.69,0.49,0.34,1792,1.0080815880117426,1.299641376566861,1.1824267218329363,80-100,80-100,60-80,1.002562238443213,1.0028221044631629
1793,1,low edu,0.69,0.44,0.3,1793,1.0059933499587554,1.2555734328594723,1.162138384395232,0-20,60-80,60-80,1.001785184467164,1.0026356667052163
1794,2,high SEP,0.69,0.55,0.38,1794,1.0084504423739675,1.1811968969434914,1.203956397897961,80-100,40-60,60-80,1.002888819268826,1.0030943111989945
1794,2,low edu,0.69,0.46,0.32,1794,1.0084504423739675,1.1811968969434914,1.203956397897961,80-100,40-60,60-80,1.002888819268826,1.0030943111989945
1795,2,high SEP,0.69,0.56,0.39,1795,1.0076878180887494,1.2234887549540991,1.3021509036595034,80-100,40-60,80-100,1.0022788591655625,1.003051396787208
1795,2,low edu,0.69,0.46,0.32,1795,1.0076878180887494,1.2234887549540991,1.3021509036595034,80-100,40-60,80-100,1.0022788591655625,1.003051396787208
1796,2,high SEP,0.69,0.54,0.38,1796,1.006856270413806,1.2315586287494409,0.9647148248490998,40-60,60-80,0-20,1.001968366330023,1.002783510167747
1796,2,low edu,0.69,0.43,0.29,1796,1.006856270413806,1.2315586287494409,0.9647148248490998,40-60,60-80,0-20,1.001968366330023,1.002783510167747
1797,2,high SEP,0.69,0.52,0.36,1797,1.0065778985741098,1.178615523836304,0.9488376322097392,20-40,40-60,0-20,1.0023709285397824,1.0026237203537816
1797,2,low edu,0.69,0.42,0.29,1797,1.0065778985741098,1.178615523836304,0.9488376322097392,20-40,40-60,0-20,1.0023709285397824,1.0026237203537816
1798,2,high SEP,0.69,0.58,0.4,1798,1.0069240012287943,1.2868190301319309,1.2562137188641975,40-60,60-80,80-100,1.0020243690212658,1.0027392929524872
1798,2,low edu,0.69,0.46,0.31,1798,1.0069240012287943,1.2868190301319309,1.2562137188641975,40-60,60-80,80-100,1.0020243690212658,1.0027392929524872
1799,2,high SEP,0.69,0.6,0.41,1799,1.0065989771032255,1.3450662204066224,1.4227857703360325,20-40,80-100,80-100,1.0023502587193431,1.0029962624904127
1799,2,low edu,0.69,0.48,0.33,1799,1.0065989771032255,1.3450662204066224,1.4227857703360325,20-40,80-100,80-100,1.0023502587193431,1.0029962624904127
1800,2,high SEP,0.69,0.51,0.35,1800,1.0073572415069572,0.9691650784990856,1.0813370780313205,60-80,0-20,20-40,1.0018901496646069,1.0029988093401716
1800,2,low edu,0.69,0.44,0.3,1800,1.0073572415069572,0.9691650784990856,1.0813370780313205,60-80,0-20,20-40,1.0018901496646069,1.0029988093401716
1801,1,low edu,0.69,0.45,0.31,1801,1.0074427502473695,1.310453818510643,1.137504365585123,60-80,80-100,40-60,1.0022667037836617,1.0027725497690754
1802,3,low SEP,0.31,0.99,0.31,1802,1.0074543359269466,1.0159747120270708,1.1432667953483304,60-80,0-20,40-60,1.0022617331899897,1.0026600558153496
1802,3,high SEP,0.69,0.51,0.35,1802,1.0074543359269466,1.0159747120270708,1.1432667953483304,60-80,0-20,40-60,1.0022617331899897,1.0026600558153496
1802,3,low edu,0.69,0.44,0.3,1802,1.0074543359269466,1.0159747120270708,1.1432667953483304,60-80,0-20,40-60,1.0022617331899897,1.0026600558153496
1803,2,high SEP,0.69,0.71,0.49,1803,1.0065684294596604,1.3673628880965252,1.1486220842302943,20-40,80-100,40-60,1.0021526639592822,1.002480752455725
1803,2,low edu,0.69,0.44,0.3,1803,1.0065684294596604,1.3673628880965252,1.1486220842302943,20-40,80-100,40-60,1.0021526639592822,1.002480752455725
1804,2,high SEP,0.69,0.67,0.47,1804,1.007294576071082,1.322281400842857,1.110625418597093,60-80,80-100,40-60,1.0032945165467324,1.002665386575531
1804,2,low edu,0.69,0.44,0.3,1804,1.007294576071082,1.322281400842857,1.110625418597093,60-80,80-100,40-60,1.0032945165467324,1.002665386575531
1805,2,high SEP,0.69,0.51,0.35,1805,1.0075545927207237,1.0260448878242925,1.071492776577417,60-80,0-20,20-40,1.001854045095205,1.0028222714021515
1805,2,low edu,0.69,0.44,0.3,1805,1.0075545927207237,1.0260448878242925,1.071492776577417,60-80,0-20,20-40,1.001854045095205,1.0028222714021515
1806,2,high SEP,0.69,0.62,0.43,1806,1.0068350346730273,1.3164114157398408,1.1745871743198022,40-60,80-100,60-80,1.0027375254553887,1.0028278405874265
1806,2,low edu,0.69,0.43,0.3,1806,1.0068350346730273,1.3164114157398408,1.1745871743198022,40-60,80-100,60-80,1.0027375254553887,1.0028278405874265
1807,2,high SEP,0.69,0.66,0.46,1807,1.0062830226844148,1.1118872946956144,1.1750164034387618,0-20,20-40,60-80,1.001679368819812,1.0026953284402698
1807,2,low edu,0.69,0.45,0.31,1807,1.0062830226844148,1.1118872946956144,1.1750164034387618,0-20,20-40,60-80,1.001679368819812,1.0026953284402698
1808,2,high SEP,0.69,0.72,0.5,1808,1.0065644514912502,1.189299972098736,0.967927538098556,20-40,40-60,0-20,1.0020089880972534,1.002791026392688
1808,2,low edu,0.69,0.43,0.29,1808,1.0065644514912502,1.189299972098736,0.967927538098556,20-40,40-60,0-20,1.0020089880972534,1.002791026392688
1809,2,high SEP,0.69,0.53,0.37,1809,1.0066737270317865,1.1277612324711754,1.0699025570437584,20-40,20-40,20-40,1.0018603767816754,1.002993823907793
1809,2,low edu,0.69,0.44,0.3,1809,1.0066737270317865,1.1277612324711754,1.0699025570437584,20-40,20-40,20-40,1.0018603767816754,1.002993823907793
1810,1,low edu,0.69,0.46,0.32,1810,1.007765068377471,1.211170329112804,1.267871715067191,80-100,40-60,80-100,1.0019146923471005,1.0029576925216568
1811,2,high SEP,0.69,0.66,0.45,1811,1.0067217974311515,1.194422644970943,0.9688877876995272,20-40,40-60,0-20,1.0020267792393742,1.0026635338868632
1811,2,low edu,0.69,0.43,0.3,1811,1.0067217974311515,1.194422644970943,0.9688877876995272,20-40,40-60,0-20,1.0020267792393742,1.0026635338868632
1812,2,high SEP,0.69,0.68,0.47,1812,1.0062126583306088,1.2360406360949847,1.2932266374520711,0-20,60-80,80-100,1.0016670377793055,1.0028915777949448
1812,2,low edu,0.69,0.45,0.31,1812,1.0062126583306088,1.2360406360949847,1.2932266374520711,0-20,60-80,80-100,1.0016670377793055,1.0028915777949448
1813,2,high SEP,0.69,0.61,0.42,1813,1.007601367615692,1.2151293563024324,1.3803300946675057,80-100,40-60,80-100,1.0029286712507637,1.0027813844704474
1813,2,low edu,0.69,0.48,0.33,1813,1.007601367615692,1.2151293563024324,1.3803300946675057,80-100,40-60,80-100,1.0029286712507637,1.0027813844704474
1814,2,high SEP,0.69,0.6,0.41,1814,1.006644378876297,1.3268624481126934,1.179172180430831,20-40,80-100,60-80,1.0022753039977486,1.0028817234711216
1814,2,low edu,0.69,0.44,0.3,1814,1.006644378876297,1.3268624481126934,1.179172180430831,20-40,80-100,60-80,1.0022753039977486,1.0028817234711216
1815,3,low SEP,0.31,0.96,0.3,1815,1.0073474056807157,0.968514334461914,1.083062395197357,60-80,0-20,20-40,1.0028612952700011,1.0030651135414026
1815,3,high SEP,0.69,0.51,0.35,1815,1.0073474056807157,0.968514334461914,1.083062395197357,60-80,0-20,20-40,1.0028612952700011,1.0030651135414026
1815,3,low edu,0.69,0.44,0.3,1815,1.0073474056807157,0.968514334461914,1.083062395197357,60-80,0-20,20-40,1.0028612952700011,1.0030651135414026
1816,1,low edu,0.69,0.47,0.32,1816,1.0081724726975252,1.473553201727017,1.3661130243208208,80-100,80-100,80-100,1.0022820567567023,1.0031040682735903
1817,2,high SEP,0.69,0.57,0.39,1817,1.0062740434635629,1.2490007819375943,1.0544429360479992,0-20,60-80,20-40,1.0016687221663387,1.0026616334508054
1817,2,low edu,0.69,0.43,0.29,1817,1.0062740434635629,1.2490007819375943,1.0544429360479992,0-20,60-80,20-40,1.0016687221663387,1.0026616334508054
1818,1,low edu,0.69,0.43,0.3,1818,1.0068151120327835,1.281418088658452,1.079564917984479,40-60,60-80,20-40,1.001854902840136,1.0029656007361298
1819,2,high SEP,0.69,0.54,0.37,1819,1.0078202773163882,1.104282258935835,1.3200008701220836,80-100,20-40,80-100,1.0031049672467736,1.003063592764184
1819,2,low edu,0.69,0.46,0.31,1819,1.0078202773163882,1.104282258935835,1.3200008701220836,80-100,20-40,80-100,1.0031049672467736,1.003063592764184
1820,1,low edu,0.69,0.43,0.3,1820,1.0064426808257658,1.056951231924604,1.0687176614937757,0-20,0-20,20-40,1.0016746925276323,1.0032199085149385
1821,2,high SEP,0.69,0.54,0.37,1821,1.006739403011681,1.15825201433587,0.9790866069385158,20-40,20-40,0-20,1.0019476273589167,1.0026409716008735
1821,2,low edu,0.69,0.43,0.29,1821,1.006739403011681,1.15825201433587,0.9790866069385158,20-40,20-40,0-20,1.0019476273589167,1.0026409716008735
1822,3,low SEP,0.31,0.95,0.29,1822,1.0064043251359096,1.0056838197056817,0.8917334788842924,0-20,0-20,0-20,1.0021009591057604,1.0025379406766182
1822,3,high SEP,0.69,0.5,0.35,1822,1.0064043251359096,1.0056838197056817,0.8917334788842924,0-20,0-20,0-20,1.0021009591057604,1.0025379406766182
1822,3,low edu,0.69,0.42,0.29,1822,1.0064043251359096,1.0056838197056817,0.8917334788842924,0-20,0-20,0-20,1.0021009591057604,1.0025379406766182
1823,2,high SEP,0.69,0.69,0.48,1823,1.0066061256276957,1.3793140100422003,1.1746366431803803,20-40,80-100,60-80,1.002352262476765,1.002673317968319
1823,2,low edu,0.69,0.44,0.3,1823,1.0066061256276957,1.3793140100422003,1.1746366431803803,20-40,80-100,60-80,1.002352262476765,1.002673317968319
1824,1,low edu,0.69,0.44,0.3,1824,1.0068226477420383,1.26764609263242,1.2001852752989608,40-60,60-80,60-80,1.0020350834336622,1.00287239387771
1825,2,high SEP,0.69,0.53,0.36,1825,1.0072469011705232,1.194599123117399,0.9193302654415826,60-80,40-60,0-20,1.002775407787187,1.0025851624340525
1825,2,low edu,0.69,0.43,0.3,1825,1.0072469011705232,1.194599123117399,0.9193302654415826,60-80,40-60,0-20,1.002775407787187,1.0025851624340525
1826,2,high SEP,0.69,0.54,0.37,1826,1.0076758967730504,1.105638291187503,1.0054515025920174,80-100,20-40,0-20,1.002871132608546,1.0028320638903154
1826,2,low edu,0.69,0.43,0.3,1826,1.0076758967730504,1.105638291187503,1.0054515025920174,80-100,20-40,0-20,1.002871132608546,1.0028320638903154
1827,2,high SEP,0.69,0.67,0.47,1827,1.0069001443047674,1.255192000878307,1.087242359727512,40-60,60-80,40-60,1.0023610641221936,1.0029550915182242
1827,2,low edu,0.69,0.43,0.3,1827,1.0069001443047674,1.255192000878307,1.087242359727512,40-60,60-80,40-60,1.0023610641221936,1.0029550915182242
1828,2,high SEP,0.69,0.53,0.37,1828,1.006124078498413,1.1969241924390943,1.3027733352220952,0-20,40-60,80-100,1.001648837280375,1.0028913254977487
