comb,epi_tail,"AR_0-14, low SEP, low edu","AR_0-14, high SEP, low edu","AR_15-24, low SEP, low edu","AR_15-24, low SEP, high edu","AR_15-24, high SEP, low edu","AR_15-24, high SEP, high edu","AR_25-64, low SEP, low edu","AR_25-64, low SEP, high edu","AR_25-64, high SEP, low edu","AR_25-64, high SEP, high edu","AR_65+, low SEP, low edu","AR_65+, low SEP, high edu","AR_65+, high SEP, low edu","AR_65+, high SEP, high edu",AR_overall,AR_0-14,AR_15-24,AR_25-64,AR_65+
48,1.207930508329853,69.39542874106101,69.0798796363422,62.35937083819265,82.29353140012918,53.31785576085858,53.108398336640974,45.68414194253632,48.88994738440536,44.414116497190456,45.22449549283557,32.45168049662453,39.1961061845544,30.79339869470742,43.21438959093972,48.0304765015348,69.17840150901576,56.78776846561623,45.428840648337584,34.33791746490033
49,1.1512137273994156,69.78928669623497,69.08877607428296,61.99627503035265,80.32486546755638,53.916276754630815,53.812398624450275,44.69149165374917,49.520161852769206,44.616634754907075,45.7358453693764,33.86216991232613,37.14464708199936,30.01831809810009,44.21027221634771,48.15728416096392,69.30749201189886,57.036291125090955,45.55543102647948,34.39904835530981
50,1.1690853305770386,69.68801198643675,69.2839779825001,62.148719674562436,78.10569218014501,54.18433493679873,55.30839865246701,44.84082627075425,48.74484255003317,45.15774831726975,45.70243941244331,32.467735478649004,38.51735170413784,30.826576669466544,44.108891562789125,48.28421146860012,69.41012692761312,57.272216558507786,45.6785959516532,34.498169692467044
51,1.1398267587678534,69.84508790357393,68.95161044273063,63.06993925044198,80.29377679515105,53.30523554864493,52.3187518925741,44.408266827682674,50.47216624261083,44.67250476394687,45.292770613780505,32.52334626467599,38.913717554453,30.50027631660269,43.96301241223533,48.07585462343031,69.23057517854357,56.8891046897554,45.47240784218173,34.35355305363755
52,1.1880495113802994,69.4327275351638,69.22647587952865,63.0931250386797,80.04668022498872,53.455750585109705,52.16650866593406,45.16987842404132,48.64743385462896,44.99492077756339,45.32206746767301,32.89298522239536,37.36157375056055,30.40887913871696,44.343316720125365,48.137510977367306,69.29087251083364,56.97332683711777,45.542311505463715,34.380403612643796
53,1.179215125923306,69.59489921616135,69.3259728073128,61.35846171560171,78.86966624815614,54.83296984766732,52.132312445586294,44.959411013185736,48.95961593345944,44.81359772130584,45.89009389735798,32.761555266850536,37.79534404720892,31.01414782563856,43.61418359231128,48.28133899016106,69.40993797474607,57.27628686620299,45.668128197513,34.511532199535196
54,1.183212185092903,69.72964362050564,69.00186044114113,61.18482212639455,82.03826679223896,54.0390057174656,53.85216816691114,44.94720374261924,49.14973029071788,44.92767667013485,45.189346946755606,33.27895967632296,38.16740211811967,29.937813156125117,44.439821946620526,48.0811383566924,69.22909151440057,56.921733082348055,45.48515263918218,34.328021094952945
55,1.1645861856324282,69.50268534874198,69.32457959433827,60.88684125717576,80.04500159436526,54.64672091411325,54.689508374891815,45.231672487018315,49.143130466488714,44.87264100483485,45.54776198861949,33.8771616848626,38.009713968438966,30.138845446376173,44.02926412945848,48.24936790861153,69.38018841146177,57.20232838711421,45.64327048539471,34.47945013631628
56,1.1482627787653543,69.74541957594887,69.23946824762349,61.529990467513386,78.8207571153947,54.64371931110175,52.83247235138535,45.19210624737408,49.60281583652647,44.88392502121776,45.44478132522686,33.252518142338275,39.28661849995714,30.230120237098912,44.17768395513341,48.26299589321948,69.39743818511614,57.24931792597179,45.65458465517756,34.47926123402797
57,1.1119772747432868,69.52762856726459,69.24280654027481,62.13679543131169,79.8424768485952,53.89365788240909,54.41809219392331,45.06481992118305,50.43375688222984,44.64469316811297,45.295873490338664,33.490894509588784,38.14005550244694,30.471120586078158,43.67312675439342,48.19701203163552,69.33173469458765,57.08563122626645,45.585478030777956,34.47389883762886
58,1.1846210060010784,69.6542547679712,69.18083893561914,63.328152092205265,78.90887727387461,53.31054714996479,54.23960193527521,44.50899516164832,48.64998942040518,45.0017757070771,45.815951604501315,34.183194326941496,38.33528351581158,30.043147165159503,43.57499276303833,48.187111394201295,69.32865052392391,57.04172280016543,45.58855878439809,34.43903932046614
59,1.1785642360930924,69.58523348569855,69.19906065128652,61.76583761268477,80.36952637588364,54.11582785534733,53.42487740124003,45.328367016995315,49.14161372338433,44.265694616412524,45.88024198411398,32.91714732539314,37.88802686630247,30.57520308416723,43.92937039047531,48.169142119726295,69.31963291802083,57.070183048494556,45.56200905058878,34.4143129895998
60,1.1664778933894848,69.53882500245275,69.17205323547756,62.586807829286954,79.93637099883838,53.57562998829782,53.564341484601115,44.5333347704805,49.6698979464708,44.3481088807614,45.94687597829361,33.994278183463294,37.3630903077473,29.771807271163002,44.33240419699806,48.11958013447265,69.2865680313867,56.97543797710657,45.519475609543164,34.355378634996626
61,1.1457390577615025,69.5066029492097,69.19367504252216,63.20944938668264,79.6288610264352,53.20947931646457,54.3177425490247,44.87151587138052,49.55850933452306,44.70564794762582,45.481501989279764,32.893748924922626,37.72133163907347,30.335484939315428,44.40444781021036,48.134980929245756,69.29137851534978,56.96861557769038,45.537878410105435,34.38216493193151
62,1.133537437100373,69.62494029102373,69.16698717629835,60.95545634059445,80.72242057682199,54.43881530405851,54.30197171637334,44.3065758360446,50.026115633379284,44.9839237220616,45.41388432890097,32.07717396290682,37.61249551658385,30.37315844364186,45.221138865655746,48.15488166195592,69.3099709394741,57.09048191082839,45.555712265155016,34.355037358203255
63,1.2052546116036784,69.69908757288412,69.09666899640231,62.699769161755974,80.70142629190379,53.45713446744521,54.07810002111075,44.35673200984485,48.587792025945845,45.13801257604922,45.668514259642066,32.398673338494014,38.10217858926144,31.002553820818775,43.53809546542007,48.14940047110271,69.2847582839356,56.9866594106829,45.54974842419533,34.41856380258245
64,1.1420131565338334,69.66834921327589,69.24566867477922,61.704935298961615,79.32534281651455,54.45178613127945,52.913673068735974,44.66109617261752,49.686593014834045,45.01574158431549,45.528760612246835,33.22760752282672,38.52461780370119,30.46919299255057,43.92120379957651,48.24626658887399,69.37763950775772,57.20119926200751,45.63737850114448,34.48296084669076
65,1.1682196720513036,69.83955958504833,69.03610493536422,62.44441927652695,80.34799342886869,53.69529899000052,53.112054211127266,45.05673942188247,49.111224732499196,44.65216309857176,45.552831177441625,32.90178399842522,38.47943936622815,29.939251647981198,44.840039645929465,48.123643226377084,69.2869624263582,56.99246123697257,45.53006013415039,34.336543453337214
66,1.1794107494439403,69.59336694400876,69.22397456331582,61.214720292441456,80.45723965358395,54.573009506661926,52.256109014457394,45.21197387781178,48.98413907295268,44.661462147008066,45.65792068664327,32.57669731961479,37.834444449469096,30.47356840824186,44.52918773287293,48.1879997098211,69.33930757663444,57.1242815393871,45.58545680833954,34.400541831250116
67,1.193363818966746,69.39268817916704,69.24680629373887,63.41266406776472,79.42096132776886,53.32374373179959,52.231269183634616,44.901351021630816,48.66830117774666,44.97641976577147,45.48366150608565,33.398829662432234,38.60502758136604,30.011605886002773,44.20070466294603,48.136171410589185,69.29235405897288,56.97273439860159,45.54227622454244,34.37267300816766
68,1.1422554311282598,69.61053688195841,69.19367178014757,62.588705976160725,79.04484770122882,53.80323222850454,53.16449715514955,44.95455315701277,49.81751283743201,44.261651574472914,45.84763016510928,32.33820888473171,37.4109252698263,30.428494501640344,44.87912668515731,48.15414786728594,69.3238268966365,57.06876458350953,45.551757594328706,34.36331639123658
69,1.1734872845286612,69.67929023827361,69.24689824029605,62.72776037006753,78.04972547202799,54.009959857910445,52.94753438452404,44.620639422182954,48.6676490816979,45.607262378209356,45.29490198321532,33.622659170883665,38.40336862772716,29.90443273495036,44.583684693347145,48.243972654008004,69.38190121996786,57.19752689143022,45.64600517505416,34.444592099280186
70,1.1972907290009875,69.31483328810876,69.13134874421137,63.43281700473013,80.95912387864031,52.82625986849943,53.04281598761804,44.74857368992554,48.903625275786574,44.73491098126424,45.38980370125162,32.54171487009832,38.23685837458039,29.74752330995294,45.23185590900905,48.00228739679697,69.18863694627277,56.76092654412384,45.42108853738968,34.21961275688298
71,1.1677785404606293,69.48922913898426,69.20891986646193,63.15942827188364,79.73769281312615,53.3947381739473,52.99297562254927,44.87245765706954,49.092809209412806,45.08949272746485,45.262121376319165,32.214922206470774,38.51745827666999,30.401880348486657,44.734999782930345,48.139582668764305,69.29643903239736,56.994565145709636,45.54682182746644,34.362503565247614
72,1.1897952852950828,69.14078467557985,69.34053353594152,63.217703273853665,79.76354395545508,53.32779715801538,52.64452405957072,44.07151397231401,48.75222625336422,44.96974754790182,45.85405074284573,32.95596356086736,37.56756240980327,30.038678447339894,44.76064896912644,48.108189532132165,69.2781672306884,56.95096688638803,45.51763081551511,34.32089974408443
73,1.127752618433655,69.54017749192238,69.21732449567914,62.658973452389986,79.35670344228492,53.45305909171638,55.90397812749364,44.70700944243227,50.18149902215068,44.675388119751965,45.490612620971106,33.49359210621179,37.93792962414892,30.090124117314915,44.33347143135074,48.169352348229445,69.31812681554786,57.04053921088475,45.56713654384237,34.41743778182595
74,1.140747472571337,69.55127363537255,69.29112548769758,61.4565502215753,79.44169519713283,54.50822003245052,53.316384139067836,44.621399645598196,49.5882630600272,44.64599195230328,45.89637299686638,32.90926782105855,38.798349147050295,30.15812860443389,44.61487393402029,48.21917420251267,69.37234987495843,57.18909703882281,45.615210289233275,34.41653909579561
75,1.1544234104800435,69.93771495170256,68.93174276721494,61.267481869653466,81.28039693642489,54.272652445287065,51.99793995721781,44.720594378034804,49.79606404509177,44.4688066389428,45.5800777605317,33.246736670126715,38.34065260915341,29.925909921416643,44.431023816538385,48.087060452411286,69.24583100892156,56.96213589247218,45.485340040856975,34.323805119437516
76,1.1420247796224956,69.76922830557265,69.16165635811335,61.67609275853878,79.29941970542511,54.388078534528255,52.99548623560132,44.63911878537983,49.52397932465138,44.42440296686565,46.04259533824998,32.37510500981161,39.46692103706344,30.092126615373267,44.94383986980181,48.1848363214893,69.35135464960733,57.157299123749915,45.58374225212431,34.36206529291603
77,1.1738758796849584,69.5223474573795,69.284246391174,62.66401175718421,78.93077699613944,53.766694403749035,54.30997570355572,44.2094128483474,48.57109208417152,45.24916413911747,45.82763762407297,33.38045748371829,38.34505792271199,29.946754131686085,44.62045591162845,48.20866558636053,69.35858715962283,57.13169773090703,45.61380022054909,34.40705936465602
78,1.1612189750123558,69.55573433394615,69.26158029786129,62.47524477589283,78.96570223314059,53.93511833882659,53.50895841998897,45.288701552584314,48.88882295869099,44.849162123372416,45.487939468150884,32.13560753895927,38.44978438912369,30.192991732637022,45.34075098834322,48.19084396776552,69.3534221255077,57.134454593767465,45.59736921222649,34.364367433671475
79,1.0463910039379538,69.35504990699886,69.1543977783369,62.532822708593415,80.09691915267202,53.47750698390572,53.447315733482334,44.16517540693335,52.30816659781103,45.03238376198978,44.362571449343,32.81991059007923,39.01101990545205,29.56619470581796,45.38639185850918,48.04014891659625,69.21704610525681,56.896472498683565,45.43341785497668,34.2871373331564
80,1.1572468135704348,69.50805839279774,69.2043141054022,60.969725879771616,81.35495303718986,54.3686528406252,54.111431590721494,44.90112339020749,49.754479860839425,45.00392826899122,45.17604599133369,33.049795643199474,37.38423426863499,30.802637518165074,43.605988592119736,48.1743991933384,69.29915023569251,57.05785726354598,45.56503084798827,34.455567027871666
81,1.1286117868541228,69.72592174258854,69.08367187585839,63.64387412769893,78.60498898828942,53.245340069231816,52.210724646133116,45.31607962766858,50.17989459899385,44.53715414891409,45.16415415099215,32.55220397495491,38.47743526566551,30.490106835911064,44.242053291325554,48.12588737317517,69.28419743162247,56.96889271009816,45.52241307464009,34.38507721451514
