"0-14, low SEP, low edu","0-14, high SEP, low edu","15-24, low SEP, low edu","15-24, low SEP, high edu","15-24, high SEP, low edu","15-24, high SEP, high edu","25-64, low SEP, low edu","25-64, low SEP, high edu","25-64, high SEP, low edu","25-64, high SEP, high edu","65+, low SEP, low edu","65+, low SEP, high edu","65+, high SEP, low edu","65+, high SEP, high edu",comb
0.15741395702838062,0.3427362375020302,0.042912496209366026,0.011525973849953386,0.06105172162316115,0.004460045992283466,0.05748546345300536,0.04349950552866404,0.10886535332257082,0.1190181820543063,0.011476539528515324,0.003965772411170489,0.01556810882429993,0.020021005246407743,0
0.15592559512738016,0.34328706354752736,0.050130188473800005,0.009653367861114193,0.05531822872186361,0.005513410781889003,0.059990901747306036,0.04664975997769912,0.10119143598995563,0.12106368105165023,0.010946234687609298,0.004427489607281922,0.015269875956095367,0.02063338517721391,1
0.16320679524678133,0.3355713232308577,0.045296482821809744,0.011752749420768026,0.057100521134623106,0.00634363345110192,0.06170084301001387,0.045031304264312386,0.10760737935734645,0.11423289334503316,0.009798674892080365,0.004182263597057758,0.015573650978886822,0.022601860976895698,2
0.1595784584068352,0.3394160153492029,0.044880760559066174,0.011412666861187701,0.05948148317948001,0.004463400223578152,0.05843672025886684,0.049116500737002584,0.1062721291435329,0.11538565023179162,0.009737431212089668,0.004098693338658687,0.01621772498561674,0.02150184286444924,3
0.16625665540150386,0.3319567909625814,0.04960524041763907,0.012209198616723092,0.05609177460983864,0.004364953602619468,0.05898656307898529,0.042730203901487906,0.10763076732977989,0.11848224400649529,0.010039759992162679,0.004744215455429571,0.015476087583575536,0.02142555186169768,4
0.15656644429543767,0.34297648243834755,0.04420539551094902,0.011481901103701491,0.05994002930407456,0.004667535703912336,0.059740365687231164,0.045795624000409665,0.10538720939098359,0.11803611668831293,0.009298366984255891,0.005116204415444076,0.01671758589334074,0.020070590890333508,5
0.156594658746117,0.3433394236481646,0.048629207499712564,0.009532258278691173,0.057558264430914025,0.004650737759629455,0.057516201101284546,0.044960590312865666,0.10695945570026473,0.11933936831502835,0.010468937065854967,0.004121798283999905,0.0161333516997299,0.020195591059129183,6
0.15663964149101361,0.34171204335893096,0.0431054182938176,0.013932851872715231,0.05935929776171532,0.005037038858565811,0.05686186941876025,0.044054649810426456,0.11084765136284691,0.11696101611540066,0.009779760673507266,0.004231302040051346,0.01639681198969327,0.02108058699561297,7
0.15790287515205378,0.34173645136598196,0.04458120527796425,0.011409371609969476,0.060020185732136286,0.0043625225520096695,0.057277590299170254,0.043101873544721774,0.11129072643779178,0.11690265991647188,0.010930147788524497,0.004061979356495634,0.015402487483587052,0.021020044746809234,8
0.15618984805004882,0.3431388535934114,0.04351055288301426,0.012701439851009085,0.05861463898602166,0.005727855820994306,0.06265671294332559,0.043529300956805836,0.10289534389758496,0.11968672393050087,0.010683862949678342,0.004148590946759487,0.01577002567616505,0.020745755923946698,9
0.16128526199009927,0.3387494084867019,0.045628041748136526,0.010390563747568209,0.05908488816243861,0.004932078048030049,0.05622382084683228,0.044476408799130396,0.11169881213190297,0.11660254107355146,0.010220147357074006,0.003686862455668116,0.01673855458246577,0.020282062802750512,10
0.15955121284484564,0.33979976364915515,0.04276175227895136,0.010229274940403951,0.060243768883501296,0.005690860099165976,0.0588813843830737,0.046791742293570214,0.11245748516233212,0.11073427199912572,0.009936782748512169,0.004373070175852636,0.014534128520038991,0.02401409769846902,11
