combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
2211,1,"high SEP, low edu",0.45,0.8,0.36,2211,1.0064445466476608,1.2447325029128529,1.3140029958078905,0-20,60-80,80-100,1.0018495003674437,1.0031324012063678
2212,1,"high SEP, low edu",0.45,0.68,0.31,2212,1.0064022301425664,1.104157990622103,0.9205102410074346,0-20,20-40,0-20,1.001905651148198,1.002582761752138
2213,1,"high SEP, low edu",0.45,0.72,0.33,2213,1.0073474896078076,1.154132424946673,1.1533265466954226,60-80,20-40,40-60,1.002262453723537,1.0025877504090648
2214,1,"high SEP, low edu",0.45,0.93,0.42,2214,1.0073654836861017,1.0374367596792349,1.02034660649301,60-80,0-20,20-40,1.002415524996493,1.0026919849239826
2215,1,"high SEP, low edu",0.45,0.82,0.37,2215,1.0067512098974702,1.0992488296924927,1.085941078068994,20-40,0-20,20-40,1.0028347083875533,1.002687508377359
2218,1,"high SEP, low edu",0.45,0.8,0.36,2218,1.0075111065913964,1.2418718952645562,1.049081922609589,60-80,60-80,20-40,1.0027827216782383,1.0028036951237125
2219,1,"high SEP, low edu",0.45,0.72,0.33,2219,1.0066670922306789,1.1625589615491667,0.994494622030906,20-40,20-40,0-20,1.0018715503102569,1.0027543025952232
2220,1,"high SEP, low edu",0.45,0.77,0.35,2220,1.0085436858293009,1.0871342197719214,1.166305185175258,80-100,0-20,60-80,1.0033675266704822,1.0030986559758943
2221,1,"high SEP, low edu",0.45,0.79,0.36,2221,1.008538822025394,1.345501216856842,1.0864854400418391,80-100,80-100,20-40,1.002558741222331,1.0027393238094509
2222,1,"high SEP, low edu",0.45,0.68,0.31,2222,1.0067885747472691,1.0582002137055722,0.9680724828500686,20-40,0-20,0-20,1.0020725733555285,1.0027306594705416
2223,1,"high SEP, low edu",0.45,0.67,0.3,2223,1.0058925921621311,1.1095715970161133,0.9936961884054764,0-20,20-40,0-20,1.0019475124875792,1.0024550609035154
2224,1,"high SEP, low edu",0.45,0.75,0.34,2224,1.0075088116680402,1.1557801356688413,1.2076161184824956,60-80,20-40,60-80,1.0025228406787488,1.0027819172693615
2225,1,"high SEP, low edu",0.45,0.98,0.44,2225,1.0070089333839325,1.1100827897153431,1.125496577648875,40-60,20-40,40-60,1.0021523218279715,1.0030333447625883
2226,1,"high SEP, low edu",0.45,0.67,0.3,2226,1.0069752791743998,1.1173735374795164,1.139433021045874,40-60,20-40,40-60,1.0023610466402153,1.0029049394722296
2227,1,"high SEP, low edu",0.45,0.75,0.34,2227,1.0081494552637078,1.111452667915623,0.9604735167043088,80-100,20-40,0-20,1.00329331183804,1.0024982390583888
2229,1,"high SEP, low edu",0.45,0.63,0.29,2229,1.0067993775996211,1.0431617922262113,1.1515487049501731,20-40,0-20,40-60,1.0017052608206178,1.0027861273601122
2230,1,"high SEP, low edu",0.45,0.69,0.31,2230,1.0071972659607178,1.104148780640653,1.0610205909179848,60-80,20-40,20-40,1.0022337173186548,1.0030204246491552
2231,1,"high SEP, low edu",0.45,0.92,0.42,2231,1.0070488316471726,1.341084270821511,1.3046329368303744,40-60,80-100,80-100,1.002468933647206,1.003075121048659
2233,1,"high SEP, low edu",0.45,0.74,0.34,2233,1.006645968057127,1.0604183763091917,1.237529260500454,20-40,0-20,60-80,1.0020275159508818,1.0028368156510918
2234,1,"high SEP, low edu",0.45,0.86,0.39,2234,1.0067862558389875,1.1057680917776838,1.1820211807066203,20-40,20-40,60-80,1.0020378183089071,1.0025928367824557
2235,1,"high SEP, low edu",0.45,0.85,0.39,2235,1.0081493166463462,1.1646309118000544,1.027393420985058,80-100,20-40,20-40,1.0023038985495802,1.0027216699243635
2236,1,"high SEP, low edu",0.45,0.7,0.32,2236,1.0064270053246938,1.1270994953822209,0.9411638552271092,0-20,20-40,0-20,1.0016897561252232,1.00259872641894
2237,1,"high SEP, low edu",0.45,0.84,0.38,2237,1.0075382986576562,1.249870065056614,1.2807448903243277,60-80,60-80,80-100,1.002380600579078,1.00321309979144
2238,1,"high SEP, low edu",0.45,0.68,0.31,2238,1.0071483795437606,1.071183647553869,1.0850310714809246,60-80,0-20,20-40,1.0018367243074862,1.00279013209819
2240,1,"high SEP, low edu",0.45,0.76,0.34,2240,1.0070671146425298,1.2857912744978663,0.9596325932859922,40-60,60-80,0-20,1.0016733084778762,1.0028843883356389
2241,1,"high SEP, low edu",0.45,0.69,0.31,2241,1.0071130345507215,1.1793063321832604,1.2649300510915908,40-60,40-60,80-100,1.001692390636588,1.0027975121990202
2242,1,"high SEP, low edu",0.45,0.7,0.32,2242,1.0063942283462266,1.0717800217230988,0.9993546432310534,0-20,0-20,0-20,1.0019385972120445,1.0029636795443495
2244,1,"high SEP, low edu",0.45,0.88,0.4,2244,1.0074880684708964,1.1541081850988373,1.1217423620537594,60-80,20-40,40-60,1.0031865597070613,1.0029656304775187
2247,1,"high SEP, low edu",0.45,0.72,0.33,2247,1.006184939541646,1.1428600861399447,0.9399285922763936,0-20,20-40,0-20,1.0021997089886614,1.0025381476649675
2248,1,"high SEP, low edu",0.45,0.8,0.36,2248,1.0072413686547357,1.277018870935987,1.0960988635860356,60-80,60-80,40-60,1.002711310984485,1.0028438473213357
2249,1,"high SEP, low edu",0.45,0.78,0.36,2249,1.0075282370994412,1.1743483352668902,1.0057329915155582,60-80,40-60,0-20,1.0023933539821068,1.0029681341744765
2251,1,"high SEP, low edu",0.45,0.62,0.28,2251,1.005925228114136,0.9831473658970994,0.9799874938159288,0-20,0-20,0-20,1.0019692596784655,1.0026314450871543
2252,1,"high SEP, low edu",0.45,0.71,0.32,2252,1.0072611930186748,1.1093697010831869,1.2996542655958856,60-80,20-40,80-100,1.0017353068612966,1.003375688992619
2253,1,"high SEP, low edu",0.45,0.71,0.32,2253,1.0067028238035167,0.974787631066997,1.334249841778104,20-40,0-20,80-100,1.001713185922072,1.0029543570135817
2254,1,"high SEP, low edu",0.45,0.8,0.36,2254,1.0068744056973646,1.2494510329543675,1.2031047125998748,40-60,60-80,60-80,1.0025930711595328,1.002832003070068
2255,1,"high SEP, low edu",0.45,0.85,0.38,2255,1.0077849539049049,1.081230672143303,1.1324898825693217,80-100,0-20,40-60,1.0027752899241231,1.003050909831001
2259,1,"high SEP, low edu",0.45,0.93,0.42,2259,1.0075734618806405,1.355168166336553,1.1046073402932863,80-100,80-100,40-60,1.002975292506863,1.0028789824832904
2260,1,"high SEP, low edu",0.45,0.69,0.31,2260,1.006483710616356,1.1467643595191417,1.0482084968064522,20-40,20-40,20-40,1.0018643247794052,1.0026566041465133
2261,1,"high SEP, low edu",0.45,0.91,0.41,2261,1.008024277694912,1.2108139265781577,1.342769725847583,80-100,40-60,80-100,1.0024600495159977,1.0029946858193135
2262,1,"high SEP, low edu",0.45,0.85,0.39,2262,1.0079642694011683,1.3106016179038835,0.9621548899053072,80-100,80-100,0-20,1.003022065550235,1.0026568197157677
2264,1,"high SEP, low edu",0.45,0.71,0.32,2264,1.006568227576779,0.9333759335006502,1.0841554849071071,20-40,0-20,20-40,1.0021093827846768,1.002582103615107
2265,1,"high SEP, low edu",0.45,0.7,0.32,2265,1.00780645248588,1.004328230267494,1.2171949991341935,80-100,0-20,60-80,1.0019042810784655,1.0027915254648392
2268,1,"high SEP, low edu",0.45,0.74,0.33,2268,1.0060792194448354,1.186691989433834,1.241908713661281,0-20,40-60,80-100,1.0020905781453964,1.0028459340516849
2269,1,"high SEP, low edu",0.45,0.85,0.38,2269,1.0057113969198126,1.0871841837796596,1.0035884313980408,0-20,0-20,0-20,1.0017000552850015,1.0025664465316813
2270,1,"high SEP, low edu",0.45,0.63,0.29,2270,1.0061557202173883,0.9105716706959996,1.0753279050303357,0-20,0-20,20-40,1.0018847825429031,1.0028912951998767
2271,1,"high SEP, low edu",0.45,0.88,0.4,2271,1.0065266406464033,1.0928429989978967,0.9043057646197477,20-40,0-20,0-20,1.0018652447549434,1.0027696417155871
2272,1,"high SEP, low edu",0.45,0.74,0.34,2272,1.0079910700937071,1.2001883825909407,0.9793257499383468,80-100,40-60,0-20,1.003011397965232,1.0029415647055218
2273,1,"high SEP, low edu",0.45,0.85,0.39,2273,1.0071788996343396,1.1851423811411146,1.1587124807315017,60-80,40-60,40-60,1.0020218909964524,1.0026044734383066
2274,1,"high SEP, low edu",0.45,0.75,0.34,2274,1.0073102172297692,1.3040540884026517,1.0466686504641012,60-80,80-100,20-40,1.0023920451089976,1.002643000229788
2275,1,"high SEP, low edu",0.45,0.73,0.33,2275,1.0071187985408323,1.090437131617979,1.0405961153767778,40-60,0-20,20-40,1.0028591869748813,1.0025731763122236
2276,1,"high SEP, low edu",0.45,0.79,0.36,2276,1.0070180492068082,1.082762433426983,1.187312138036313,40-60,0-20,60-80,1.002284715951816,1.002609266278133
2277,1,"high SEP, low edu",0.45,0.93,0.42,2277,1.0072966717504532,1.2389814612078094,1.1320425929785989,60-80,60-80,40-60,1.0027556393622228,1.0025890948778315
2278,1,"high SEP, low edu",0.45,0.85,0.39,2278,1.007584431262614,1.2011987646451745,1.2922520658626846,80-100,40-60,80-100,1.0033402971748904,1.002697691146078
2279,1,"high SEP, low edu",0.45,0.85,0.39,2279,1.0069581694001173,1.3498779910806813,0.9442758181008096,40-60,80-100,0-20,1.00252893538982,1.0026240878264263
2281,1,"high SEP, low edu",0.45,0.79,0.36,2281,1.0066883795487207,1.1387474777805515,1.1972805897186594,20-40,20-40,60-80,1.002337006030611,1.0027393871729553
2282,1,"high SEP, low edu",0.45,0.7,0.32,2282,1.0069921307676273,1.0781357432235017,1.0540881282306804,40-60,0-20,20-40,1.0026219569632044,1.002666646797025
2284,1,"high SEP, low edu",0.45,0.68,0.31,2284,1.0067484739157453,1.086490541893682,1.0659963360840583,20-40,0-20,20-40,1.0017896714890462,1.0027231836609811
2285,1,"high SEP, low edu",0.45,0.75,0.34,2285,1.007709251282268,1.2426941046123745,0.8909336629810551,80-100,60-80,0-20,1.002306344846257,1.0026600738728828
2286,1,"high SEP, low edu",0.45,0.65,0.3,2286,1.006816212376194,1.0849049766430665,0.9846425374654116,40-60,0-20,0-20,1.0018845424410543,1.002788203670426
2287,1,"high SEP, low edu",0.45,0.71,0.32,2287,1.007409403826334,1.2773385384713234,1.1333622206979932,60-80,60-80,40-60,1.0017786451507185,1.0030569543000385
2290,1,"high SEP, low edu",0.45,0.88,0.4,2290,1.007341270476215,1.3857385796799848,1.3281348419704553,60-80,80-100,80-100,1.0023597634319117,1.0030131069182762
2293,1,"high SEP, low edu",0.45,0.79,0.36,2293,1.0081791364507078,1.1969707291175495,1.0400865235546974,80-100,40-60,20-40,1.0018972762608327,1.002772469221657
2297,1,"high SEP, low edu",0.45,0.84,0.38,2297,1.0068133231580656,1.058298583137109,1.1933753949106296,40-60,0-20,60-80,1.0024579435849492,1.0026855360621498
2298,1,"high SEP, low edu",0.45,0.78,0.35,2298,1.006439870427677,1.1374798903931065,0.8803609533837375,0-20,20-40,0-20,1.0025087416641878,1.0024410042184655
2299,1,"high SEP, low edu",0.45,0.78,0.35,2299,1.008004038105362,1.0778893712884905,1.1260694847917292,80-100,0-20,40-60,1.0029816825124358,1.0026659181627056
2301,1,"high SEP, low edu",0.45,0.83,0.38,2301,1.0069926821042483,1.146750224564297,1.0779135321973672,40-60,20-40,20-40,1.0021990554555045,1.0030158167342509
2302,1,"high SEP, low edu",0.45,0.78,0.35,2302,1.0069380019385257,1.2812401841711991,1.043181236393368,40-60,60-80,20-40,1.0027368377110948,1.0026578841723768
2303,1,"high SEP, low edu",0.45,0.9,0.41,2303,1.0071231396850595,1.3044605173916402,1.1059751658093802,40-60,80-100,40-60,1.0020459035191258,1.0029579476818815
2304,1,"high SEP, low edu",0.45,0.95,0.43,2304,1.0064231948955351,1.2976791091128383,1.108793256394446,0-20,80-100,40-60,1.002535917171571,1.0025991381428316
2306,1,"high SEP, low edu",0.45,0.75,0.34,2306,1.007264383768351,1.0022057903306332,1.089825936742925,60-80,0-20,40-60,1.002225627067436,1.0026851455115342
2307,1,"high SEP, low edu",0.45,0.76,0.34,2307,1.0074418940092074,1.2502808809792092,1.107700043147841,60-80,60-80,40-60,1.0017197081713038,1.002978104581376
2308,1,"high SEP, low edu",0.45,0.94,0.43,2308,1.0078516274259146,1.1513105895048343,0.9859386929167684,80-100,20-40,0-20,1.0031556886591693,1.0025675295165408
2309,1,"high SEP, low edu",0.45,0.83,0.38,2309,1.0065966660275794,1.104709782704933,1.2234976540337852,20-40,20-40,60-80,1.001938399156561,1.0029509268501626
2311,1,"high SEP, low edu",0.45,0.75,0.34,2311,1.006064771064072,1.173282675069616,1.035023828883543,0-20,40-60,20-40,1.0020484892017767,1.0026582163246731
2313,1,"high SEP, low edu",0.45,0.67,0.31,2313,1.0065351612209168,1.0932167714568384,1.0962244170413196,20-40,0-20,40-60,1.0019457877145812,1.0026897217842223
2314,1,"high SEP, low edu",0.45,0.73,0.33,2314,1.006834670629753,1.210430246519722,1.045182412598575,40-60,40-60,20-40,1.0024819103288476,1.0027502435930218
2316,1,"high SEP, low edu",0.45,0.69,0.31,2316,1.006429342737541,1.2755350473351044,0.9560485308796752,0-20,60-80,0-20,1.0019951622636605,1.0026581568295792
2317,1,"high SEP, low edu",0.45,0.78,0.36,2317,1.007044096247379,1.2412131670769604,1.3878865243761682,40-60,60-80,80-100,1.0023731493524493,1.0027596938719652
2318,1,"high SEP, low edu",0.45,0.8,0.36,2318,1.0063933088040593,1.265081451657588,1.0317609844507607,0-20,60-80,20-40,1.0022242662727696,1.0026455213191277
2319,1,"high SEP, low edu",0.45,0.89,0.4,2319,1.0068285450700292,1.1722390332246488,1.1334532447804877,40-60,40-60,40-60,1.0025326507635075,1.003019885972311
2320,1,"high SEP, low edu",0.45,0.72,0.33,2320,1.0070570581737863,1.000516475202295,1.016430810352278,40-60,0-20,20-40,1.0017442940012824,1.0027769005063896
2321,1,"high SEP, low edu",0.45,0.8,0.36,2321,1.0069048969165362,1.1613685236773568,0.969852610596817,40-60,20-40,0-20,1.0016605605177062,1.0026779883130714
2322,1,"high SEP, low edu",0.45,0.79,0.36,2322,1.0073183838760826,1.0886864699603256,1.1579890311783112,60-80,0-20,40-60,1.0020590293060474,1.002700467706671
2328,1,"high SEP, low edu",0.45,0.7,0.32,2328,1.006130000032278,1.296841740932564,0.9524858092907408,0-20,80-100,0-20,1.0016642575804515,1.0026644955847137
2332,1,"high SEP, low edu",0.45,0.81,0.37,2332,1.0069033570186818,1.1613787462356289,1.0998158567288665,40-60,20-40,40-60,1.0026369169370375,1.002553384822708
2333,1,"high SEP, low edu",0.45,0.85,0.39,2333,1.007694696390776,1.051610624086406,1.3481582213858627,80-100,0-20,80-100,1.002554086790481,1.003137679470674
2336,1,"high SEP, low edu",0.45,0.7,0.32,2336,1.0066493641569083,1.130091379310398,1.255667559902986,20-40,20-40,80-100,1.00203222876214,1.002761446734859
2337,1,"high SEP, low edu",0.45,0.67,0.3,2337,1.0073660869632286,1.1881596136826476,1.0402233592554384,60-80,40-60,20-40,1.0024484081482066,1.0027376619156383
2340,1,"high SEP, low edu",0.45,0.74,0.34,2340,1.0069070586400068,1.1267274408270551,1.120616550181009,40-60,20-40,40-60,1.002676341734669,1.0028768352519692
2341,1,"high SEP, low edu",0.45,0.88,0.4,2341,1.0061263613598666,1.0114774075985025,1.1966994431354667,0-20,0-20,60-80,1.002139442184763,1.002797199102233
2342,1,"high SEP, low edu",0.45,0.76,0.34,2342,1.0064028152594575,1.202283282991353,1.3211774103106553,0-20,40-60,80-100,1.0019841031836298,1.0029845388377718
2344,1,"high SEP, low edu",0.45,0.73,0.33,2344,1.00746127212379,1.3229691323835508,1.1694166290362225,60-80,80-100,60-80,1.0020242520606493,1.002863716973437
2345,1,"high SEP, low edu",0.45,0.71,0.32,2345,1.0073446029858233,1.0841486143038768,1.143682944059727,60-80,0-20,40-60,1.002135520075515,1.0027459155143683
2346,1,"high SEP, low edu",0.45,0.79,0.36,2346,1.006428436292237,1.080787427090829,1.1839710117538842,0-20,0-20,60-80,1.0016884824951204,1.0026035913178275
2347,1,"high SEP, low edu",0.45,0.68,0.31,2347,1.006558881249566,1.1456916781543725,0.9597776589138368,20-40,20-40,0-20,1.0018440865770746,1.00286014646662
2348,1,"high SEP, low edu",0.45,0.73,0.33,2348,1.006604178619685,1.12547409533277,1.2597431009313171,20-40,20-40,80-100,1.0018628199434745,1.002876493785276
2349,1,"high SEP, low edu",0.45,0.67,0.3,2349,1.007474088531233,1.087256174654748,0.911582556424833,60-80,0-20,0-20,1.002090603023081,1.0027979472267732
2350,1,"high SEP, low edu",0.45,0.66,0.3,2350,1.0057089754011967,1.0928473603273816,0.8957874624640054,0-20,0-20,0-20,1.001587668789598,1.0026282548029628
2351,1,"high SEP, low edu",0.45,0.74,0.34,2351,1.0068358414767125,1.235340815731974,1.1823690141067935,40-60,60-80,60-80,1.002010864837953,1.0028684826786631
2352,1,"high SEP, low edu",0.45,0.76,0.34,2352,1.007321781420825,1.3008867136295916,1.0034620680770845,60-80,80-100,0-20,1.0022078730377344,1.0028433440803477
2353,1,"high SEP, low edu",0.45,0.65,0.29,2353,1.0075695337829895,0.9593511162758636,0.9353235297705188,80-100,0-20,0-20,1.0019885975852048,1.0025957808726953
2354,1,"high SEP, low edu",0.45,0.7,0.32,2354,1.0077975598266342,1.0804613963213474,1.1240868933902606,80-100,0-20,40-60,1.0030305330299918,1.00272609555712
2355,1,"high SEP, low edu",0.45,0.83,0.38,2355,1.0070598244218032,1.2597276736412948,1.1767549947580322,40-60,60-80,60-80,1.0029947324531203,1.0028254076000296
2357,1,"high SEP, low edu",0.45,0.71,0.32,2357,1.0074096175927898,0.9238930085999064,1.019939126414256,60-80,0-20,20-40,1.0017821519938683,1.0025572662475477
2358,1,"high SEP, low edu",0.45,0.81,0.37,2358,1.006993266254732,1.3435641399056024,1.1811326805600115,40-60,80-100,60-80,1.002847181214929,1.0029560924731775
2359,1,"high SEP, low edu",0.45,0.74,0.34,2359,1.006539700046068,0.964808517218816,0.9710890259091188,20-40,0-20,0-20,1.0019256763662552,1.0027827638823
2361,1,"high SEP, low edu",0.45,0.77,0.35,2361,1.00739055454472,1.2089906158472727,1.0923877407327804,60-80,40-60,40-60,1.0024810524541046,1.002783530408346
2362,1,"high SEP, low edu",0.45,0.78,0.35,2362,1.007967263826017,1.2005130870742189,1.222255937590436,80-100,40-60,60-80,1.00234844542434,1.0028029635850009
2363,1,"high SEP, low edu",0.45,0.82,0.37,2363,1.0066482293269954,1.2180006214810355,1.0890693703666656,20-40,40-60,40-60,1.0018029374537412,1.0025579840938108
2364,1,"high SEP, low edu",0.45,0.65,0.3,2364,1.0064982155399542,1.1795940850661086,1.0987766420635925,20-40,40-60,40-60,1.002098629294834,1.0025012336916848
2365,1,"high SEP, low edu",0.45,0.7,0.32,2365,1.0071604584100755,1.1902682594309264,1.1614739360207025,60-80,40-60,40-60,1.0028797751260008,1.002597703761925
2368,1,"high SEP, low edu",0.45,0.68,0.31,2368,1.0073788937769106,1.01106399598702,1.03870692451516,60-80,0-20,20-40,1.001725570738886,1.0030473298544456
2369,1,"high SEP, low edu",0.45,0.97,0.44,2369,1.0065127181138172,1.1459053542897268,1.1750573267845112,20-40,20-40,60-80,1.0022352075532044,1.0025853305270844
2372,1,"high SEP, low edu",0.45,0.74,0.34,2372,1.006788855415988,1.101775702839853,1.0987372941223872,20-40,20-40,40-60,1.0017795680837045,1.0025953939649417
2375,1,"high SEP, low edu",0.45,0.84,0.38,2375,1.0059275367985072,1.2268302662114,1.095542444442993,0-20,60-80,40-60,1.0019040287031094,1.002511415702667
2376,1,"high SEP, low edu",0.45,0.71,0.32,2376,1.0065091169396327,1.2041197021885524,1.1536440618579016,20-40,40-60,40-60,1.002368577222249,1.002623909680892
2377,1,"high SEP, low edu",0.45,0.8,0.36,2377,1.0076759976663117,1.2217551498960435,1.1352926101692518,80-100,40-60,40-60,1.0017477936658177,1.002956791565326
2379,1,"high SEP, low edu",0.45,0.81,0.37,2379,1.0062975157704086,1.172621593352313,1.2633459570306689,0-20,40-60,80-100,1.0018663454940424,1.0027912634430467
2380,1,"high SEP, low edu",0.45,0.84,0.38,2380,1.007717971979525,1.2407990050614877,0.897428491710606,80-100,60-80,0-20,1.00198923032108,1.002712747985447
2381,1,"high SEP, low edu",0.45,1.0,0.45,2381,1.005980663540757,1.2167075273487673,1.0053879660732414,0-20,40-60,0-20,1.0016962286054414,1.0026574351443902
2385,1,"high SEP, low edu",0.45,0.7,0.32,2385,1.0070659694500357,1.0559580463192946,1.1389415886516738,40-60,0-20,40-60,1.0017351021771954,1.0027147234145617
2386,1,"high SEP, low edu",0.45,0.67,0.3,2386,1.0066036050885914,1.1292300667079989,1.0735331266762729,20-40,20-40,20-40,1.0024415802575533,1.0025383240940406
2387,1,"high SEP, low edu",0.45,0.64,0.29,2387,1.0077173245837685,0.972757269859288,0.9721330976475296,80-100,0-20,0-20,1.0031246325419378,1.0027898787653795
2390,1,"high SEP, low edu",0.45,0.84,0.38,2390,1.0068521833619115,1.2244837848527808,1.0626638830855728,40-60,40-60,20-40,1.0029076159672583,1.0026684300503477
2391,1,"high SEP, low edu",0.45,0.77,0.35,2391,1.006611172229156,1.3161419248963342,1.1149899798651977,20-40,80-100,40-60,1.0017767729517173,1.0028382553080994
2392,1,"high SEP, low edu",0.45,0.88,0.4,2392,1.0072285360515938,1.0726363428045458,1.2636698241088125,60-80,0-20,80-100,1.0025621089458454,1.002920985136344
2394,1,"high SEP, low edu",0.45,0.66,0.3,2394,1.006755644093245,1.1085071904746426,1.0492972187833265,20-40,20-40,20-40,1.0019401051722383,1.002866070796555
2395,1,"high SEP, low edu",0.45,0.68,0.31,2395,1.0073713525984047,1.224439592484446,1.1054229167351135,60-80,40-60,40-60,1.001717928492784,1.0030277169736954
2396,1,"high SEP, low edu",0.45,0.87,0.39,2396,1.0074974735770026,1.2024181977955783,1.1865969872855229,60-80,40-60,60-80,1.0024869311604894,1.0028116107106269
2397,1,"high SEP, low edu",0.45,0.64,0.29,2397,1.0069977190574075,1.162707764746276,0.8501747806148423,40-60,20-40,0-20,1.001806295138946,1.002637478817316
2398,1,"high SEP, low edu",0.45,0.7,0.32,2398,1.0063358932405932,1.2035901576097767,1.156343581345302,0-20,40-60,40-60,1.001969925571801,1.0027449972123263
2400,1,"high SEP, low edu",0.45,0.72,0.33,2400,1.0070646413659186,1.1835549644387129,1.00445703591046,40-60,40-60,0-20,1.0029821529647225,1.002675821571133
2401,1,"high SEP, low edu",0.45,0.94,0.43,2401,1.0076494651290853,1.1947849256503538,1.2104284774928962,80-100,40-60,60-80,1.001776892591152,1.003063741165101
2404,1,"high SEP, low edu",0.45,0.66,0.3,2404,1.0058877502186852,0.9632418206360442,0.9990476106903824,0-20,0-20,0-20,1.001793064074474,1.0025498622374762
2407,1,"high SEP, low edu",0.45,0.66,0.3,2407,1.0061878110820277,1.04737438920269,1.0413379538986225,0-20,0-20,20-40,1.0024280708690425,1.0024702739313027
2408,1,"high SEP, low edu",0.45,0.76,0.34,2408,1.0070551262112464,1.1437293396885675,1.0037028905285892,40-60,20-40,0-20,1.0028207790272397,1.0026796382277086
2410,1,"high SEP, low edu",0.45,0.65,0.3,2410,1.0069592996644785,1.0783248244962127,1.1085545673784734,40-60,0-20,40-60,1.0020316613832612,1.0028315387387703
2411,1,"high SEP, low edu",0.45,0.74,0.34,2411,1.0066786457071877,1.2302772211826296,1.0277778689993984,20-40,60-80,20-40,1.0025661404405053,1.0024761436285226
2415,1,"high SEP, low edu",0.45,0.91,0.41,2415,1.0068207172336137,1.2566760082469832,1.3571860351617575,40-60,60-80,80-100,1.0025077469668229,1.002830225943356
2416,1,"high SEP, low edu",0.45,0.69,0.31,2416,1.0077678450429834,1.1741697836846248,1.0469113921582816,80-100,40-60,20-40,1.0026814358344531,1.0029497794565472
2417,1,"high SEP, low edu",0.45,0.7,0.32,2417,1.0060893215138835,1.1259997797862398,1.116407091636317,0-20,20-40,40-60,1.0018073835103265,1.0026951875952004
2418,1,"high SEP, low edu",0.45,0.66,0.3,2418,1.0066432066052282,1.2047421318500156,0.9602206689786807,20-40,40-60,0-20,1.0019332101902014,1.0028313737571477
2419,1,"high SEP, low edu",0.45,0.75,0.34,2419,1.0069800559336302,1.2897842913882207,0.8960167911789905,40-60,60-80,0-20,1.0026999221060362,1.0026411341202042
2421,1,"high SEP, low edu",0.45,0.73,0.33,2421,1.006701428860808,1.0821735174900664,1.310223403664568,20-40,0-20,80-100,1.0026580639353615,1.0029358391981331
2422,1,"high SEP, low edu",0.45,0.7,0.32,2422,1.0062700295061855,1.0478356402515894,1.3023972096374596,0-20,0-20,80-100,1.0018528689318726,1.002746339685587
2423,1,"high SEP, low edu",0.45,0.71,0.32,2423,1.0084960409121484,1.1623185138060377,1.1635912237135502,80-100,20-40,60-80,1.002799308823822,1.0029879785726614
2425,1,"high SEP, low edu",0.45,0.82,0.37,2425,1.0070219336180852,1.156650798261586,1.140338963725878,40-60,20-40,40-60,1.0021050557041595,1.0030083210089398
2426,1,"high SEP, low edu",0.45,0.79,0.36,2426,1.0068217694773534,1.1208909885107117,1.064193874179808,40-60,20-40,20-40,1.002242546480784,1.0027692802575714
2427,1,"high SEP, low edu",0.45,0.7,0.32,2427,1.0064579884563143,1.0982084742170295,0.9975225395827576,0-20,0-20,0-20,1.002211595486017,1.002756259427428
2428,1,"high SEP, low edu",0.45,0.66,0.3,2428,1.0066404905892847,1.1236224916190698,1.2371170542900356,20-40,20-40,60-80,1.00177044241967,1.002971826733826
2430,1,"high SEP, low edu",0.45,0.77,0.35,2430,1.0067463538419703,1.1709618408994742,1.1644122696671018,20-40,40-60,60-80,1.0018264968170054,1.0029014823137967
2431,1,"high SEP, low edu",0.45,0.74,0.33,2431,1.0064957514706094,1.226010203337114,1.0293205438270927,20-40,60-80,20-40,1.002179284059966,1.002839937295629
2433,1,"high SEP, low edu",0.45,0.69,0.32,2433,1.006506721623684,1.1459001023354434,1.078228554736156,20-40,20-40,20-40,1.0017710538531004,1.0029985006220865
2434,1,"high SEP, low edu",0.45,0.69,0.31,2434,1.0068686586042517,1.0549359728215446,1.1555588550942535,40-60,0-20,40-60,1.0021363510223749,1.002987564351743
2436,1,"high SEP, low edu",0.45,0.65,0.29,2436,1.0063480818171398,1.005954669135262,1.1074287946971348,0-20,0-20,40-60,1.0018410756579434,1.0026383669446388
2437,1,"high SEP, low edu",0.45,0.68,0.31,2437,1.0062940202337294,1.118759413581518,1.3043719586045244,0-20,20-40,80-100,1.001947676158787,1.0029832221710897
2438,1,"high SEP, low edu",0.45,0.84,0.38,2438,1.0078962063654813,1.389572983128745,0.8205428577252536,80-100,80-100,0-20,1.0022053927663053,1.0025633991471696
2439,1,"high SEP, low edu",0.45,0.76,0.34,2439,1.0064918155329492,1.0070053593979151,0.913678242900863,20-40,0-20,0-20,1.0019813628371608,1.0025388013284662
2440,1,"high SEP, low edu",0.45,0.74,0.34,2440,1.00653950282562,1.1149548181122195,1.277301239264875,20-40,20-40,80-100,1.0026386745103284,1.0028210138024356
2441,1,"high SEP, low edu",0.45,0.9,0.41,2441,1.007712189190905,1.1997888023375196,1.026454594447754,80-100,40-60,20-40,1.0020578398989874,1.002701406884846
2442,1,"high SEP, low edu",0.45,0.7,0.32,2442,1.006038809312861,1.15267649146191,1.1370494762618495,0-20,20-40,40-60,1.0016562889945744,1.0027402188801742
