q11,q21,q_sep
0.28442553983690944,0.5575561228506701,0.33607438391547306
0.6340798024399489,0.7524869394665548,0.7604343953684641
0.3665204299016702,0.5962487165989623,0.4644403978442847
0.45795211265928293,0.6155893744675646,0.4681637289619136
0.07346406764416868,0.5075479555376067,0.2224135775626208
0.2591836129693268,0.5765264452200735,0.39263456125946816
0.0448074938173979,0.44772822198598905,0.10679448717695572
0.5525238173741587,0.7085275036301877,0.6659521745455338
0.8276458998806278,0.7925052129000485,0.8812122635082812
0.08106107214319391,0.46780039182825783,0.15224408265529776
0.17129180212307937,0.5435343783443976,0.32131833794694187
0.606272912355933,0.6937955026642935,0.6594027461169061
0.6986911110031173,0.7332682987673589,0.724450626686079
0.40477902826428747,0.6301953610821198,0.5342003561790198
0.4887456287283153,0.6718346679390531,0.6291197597806432
0.4002617021093612,0.6026509909572979,0.4652820140940527
0.23368342597702707,0.5058579300173274,0.26606015117579107
0.8536688783321977,0.785985329470363,0.8602403142032329
0.7386947660874233,0.7760327476396581,0.8172030129444193
0.10512908553352118,0.49317257033900397,0.23100540290842464
0.8315610797832309,0.8036412961510977,0.898183756817998
0.048209386067113,0.42668707421064145,0.08013378512096792
0.7824566733221595,0.7828327042875229,0.8665750192824391
0.6381215112425273,0.7556909326395203,0.7637418269639865
0.2475729819109561,0.5273796102095593,0.3155719536589783
0.8584456291337913,0.8387173142386218,0.9947335831027978
0.5519008118309565,0.6492022142849113,0.576070041992238
0.7158927344074673,0.7666889841058387,0.8099713295049805
0.24138500309895283,0.542783335780862,0.3526493578564449
0.6813159384889667,0.7439685009717432,0.7538300166367454
0.607575031393472,0.6870089694815588,0.6427012711347602
0.06997467851912897,0.4829277824775484,0.2111999201580167
0.45381044080404864,0.6101269614260585,0.4672744249311179
0.477744452584014,0.6300954598348085,0.5197447166255433
0.2851908588207843,0.5835062837386022,0.38916554539257153
0.5371190051213792,0.6875226425226504,0.6249746250252285
0.12206421521298416,0.45658659956347014,0.1564984464876893
0.02798830192156254,0.45899848429827095,0.16539267677904645
0.30062822953363977,0.5995507746071568,0.4450413657372979
0.3508888521770833,0.601186642389185,0.4416403282118352
0.5843749518936605,0.707837635527641,0.6944802730956569
0.5826761609609588,0.6998333782491579,0.6716124174971314
0.1177553484688535,0.4745797449013571,0.19167241537079416
0.06195505962070691,0.46830182524745234,0.17331645409754337
0.44442763868381086,0.6120619423641445,0.49766496875552446
0.285179994353866,0.587646743879034,0.43038779670475813
0.856952933808562,0.8253985990040007,0.9587214729575142
0.40813114318448285,0.6249913542624406,0.5098180842996394
0.8778352329037143,0.8237157735499254,0.943894813909368
0.05655683020980762,0.4866622455219367,0.19309956927636474
0.8304475011953308,0.8364037688310727,0.9516137838964548
0.5831462973857348,0.6668473522578291,0.6091229800029554
0.09319748064286759,0.4710065267509217,0.17432229198956462
0.7305250906421027,0.7711001900079835,0.8123977900983298
0.006275840578528036,0.41383942196847245,0.03427250567356466
0.7644973288885382,0.7494169012828459,0.7977730501963269
0.8043929331990953,0.823596757904645,0.9530165881562205
0.6530883194689541,0.7214896473240637,0.701362168786998
0.4412080206408041,0.6023859325407739,0.44192460704917824
0.5684784617319699,0.6963432258998288,0.6611655245668454
0.8351804932038275,0.8264382369206097,0.947649240334129
0.24611292922939854,0.5385403248702773,0.3002308803807875
0.17755426276369357,0.4722686277281303,0.18343667949597087
0.5083980289198041,0.6619817453661178,0.5631781362819642
0.21121044105049713,0.548648826087824,0.3539338199879186
0.8171032523543758,0.7750907850527268,0.8558264606380414
0.5176712215731399,0.6783680387946713,0.6196454666994461
0.6020303992207474,0.6869063314783111,0.6458807431245039
0.06395116009798418,0.47301895004483063,0.17078241104350234
0.44710281612412384,0.6249428138521861,0.487524197437322
0.09108825146656174,0.4638134420055626,0.15589151755189457
0.46502868816542575,0.619204806952672,0.49338790357006035
0.08764479433199202,0.4408437912355665,0.08781045616352279
0.5990084876410392,0.6994933886170346,0.6642540527107982
0.4249647226725557,0.635816491586307,0.5097594369437137
0.512575643088134,0.6988304965517411,0.6509942669762451
0.28750667092827686,0.5528680558029997,0.35295735421947727
0.08952541515742218,0.49983649959577847,0.23823019028258674
0.02718666845242701,0.4300105782908612,0.08672936023994193
0.30674435101028086,0.6065849531146135,0.44416867731214993
0.8148774991075445,0.7753198043552418,0.8341913035334494
0.7998503811023785,0.7696141560493746,0.8012022666131239
0.7897512973136199,0.7691034358673278,0.8062419700027893
0.8641435691342607,0.7956641845511938,0.8692969679075815
0.9026230928001964,0.8217162165803804,0.9253181748353343
0.3834640564316327,0.635809214460428,0.5062094654398016
0.4709145166241223,0.6106599263638001,0.4976556535628883
0.6787085030153637,0.7466853392493789,0.7468708346745146
0.6542814247639589,0.7085880252528132,0.7127240993294288
0.31113407181574426,0.5934026465293535,0.46440116643033535
0.1986469978005937,0.5196489477880002,0.29525250623229815
0.5371201273921884,0.6666526767990875,0.6181893737492372
0.16720750147797403,0.47128999343924516,0.19059987175138215
0.26139801208857916,0.555603465721122,0.37434606719185703
0.7121196665871915,0.7751696791855958,0.8492630127302735
0.25953493367898894,0.5024394969666455,0.26350572840577324
0.5627278877591874,0.656084017195762,0.578648607189442
0.2954671535911325,0.5368160947854199,0.3127901439077887
0.07070494403989724,0.4837019844783894,0.19795864332846358
0.783623108742636,0.7770604096975888,0.8103206346958057
0.19671569932196442,0.5381820651390914,0.33507458383799316
0.5232982698733099,0.6629078017673433,0.5953706801290164
0.7057382536499324,0.7499284206830121,0.7812333977665854
0.8900302720786455,0.8276709918528303,0.9327184050322987
0.6457188352731339,0.7620847736033778,0.7883018399465767
0.5035131760759195,0.6661098326406886,0.5826749304637545
0.6040536037577119,0.7238929566584816,0.6987338025364477
0.531045890303101,0.660958384800738,0.6113988819498671
0.702352321541105,0.7555537161866059,0.7697459661726843
0.9159815762569987,0.8317177676468004,0.9596077564962712
0.7921973499262087,0.7965203774128282,0.8715622966040886
0.5631379926622708,0.6629832331768888,0.6045954928765246
0.3706343368908894,0.5735780396261583,0.40966919079563113
0.4901937456013855,0.6555055439364428,0.5553307837203131
0.7967122738442214,0.8178310230106305,0.901458016119064
0.03404910040952458,0.4746774602800623,0.15671220554009946
0.7536790391037345,0.7840681923166773,0.8400974791323065
0.5380864861642588,0.6872647636807975,0.6280133441375967
0.3235709591937662,0.5913874105621233,0.40648511237557683
0.45751772063277385,0.6145999023155835,0.4824242377895933
0.6321422699177699,0.7342856124874488,0.7484262449732252
0.742432015896015,0.7606878215921845,0.8215479936762986
0.8352803658962663,0.7925480637577575,0.8494121587313418
0.17202924802364528,0.47931104388460133,0.19760808540778618
0.6216329484250481,0.7408383660853444,0.7483981454107078
0.6417138465244722,0.7490623312716339,0.7547224295549919
0.7196021487441553,0.7661775699619143,0.8317361752566407
0.25293074654877157,0.5105452247092379,0.271521508102194
0.181222982344318,0.5016615508663752,0.22526348717596623
0.21464518208833339,0.5580809440716702,0.33676076657991194
0.7981401196065963,0.8057857977857736,0.8965708429911264
0.272063161377024,0.5479294501113928,0.3622675197524967
0.8716428658491838,0.8060214332361276,0.9145206270218903
0.6926664087917718,0.7235742794076416,0.736737050989436
0.4637688870514941,0.6312784617742977,0.5307071663521814
0.9022882370612053,0.8265363042554504,0.933437557495373
0.3613306045195789,0.5994065558771738,0.4581920289051029
0.8309529738614604,0.8079786246463498,0.887994327889495
0.6300435486979339,0.6987127127403403,0.6817019517704481
0.24784096053808824,0.5066750957029227,0.25617832453762424
0.01734431851698348,0.44905451385130046,0.1319247442097975
0.5414102967495948,0.6718665944298172,0.6105087100496588
0.1482407930510634,0.4972979997622974,0.2243837573987285
0.8360733212059437,0.8295335018258729,0.9406078597744324
0.8024849158615804,0.8205297912120975,0.946978131199224
0.3432959249320807,0.6199641676462999,0.4848288932595194
0.7265195253995604,0.7479966101287088,0.7656129420496286
0.14566643946586866,0.4795295718740825,0.18553570102887762
0.6538518351250773,0.710166673424212,0.7069144532175646
0.11160777238683994,0.48624767385474155,0.1775146076330253
0.6213558938049829,0.7540590478410167,0.7688803408835907
0.11156788169499066,0.46443259321477814,0.16218375208235636
0.6643822228395881,0.7578803335653375,0.7943820030517489
0.2363349702914026,0.513829484113993,0.2878071615605957
0.6636240099463759,0.7468298172474185,0.7633014369281238
0.7102708427652813,0.7346260574590663,0.7721835998724121
0.4214316477807154,0.5904049727004216,0.4526901941260728
0.7262358933002673,0.7269835354277596,0.7535685649955522
0.4442824416346757,0.6515212059593297,0.5619463639407385
0.6267746713070879,0.7305335068149865,0.7088299760052824
0.22838789591699038,0.5155491941760564,0.28244973480045665
0.4659743724922294,0.6153724123348785,0.4809244807614633
0.7774370193471107,0.8028648557989815,0.8689488769920078
0.6395519070789016,0.7342633081427581,0.7539251624982236
0.4392765348401013,0.6353894864666757,0.5318935534336401
0.24262420436825904,0.4985732900140034,0.2501506527590488
0.13861921849185166,0.4466033610967599,0.14320882043368188
0.21047102043844967,0.4931847359978453,0.22324949946897155
0.17554427386266602,0.4989314349673506,0.2350368334816133
0.3572091392244314,0.5616475146577766,0.390747281457689
0.6259594238518393,0.7097248392950978,0.7033773554054634
0.7946997700231738,0.8180630224021246,0.9037229755555387
0.5614572196091546,0.6554623291297795,0.58244871316151
0.45395242450638484,0.6404645018992701,0.5153782090452032
0.38252772821891434,0.6261126366009935,0.5211313080041997
0.6151869088701416,0.6676832518201578,0.6220542922829578
0.5572837161432297,0.7055199747811798,0.705077044367514
0.6372827311746373,0.7224517894234085,0.733370541785767
0.6852956177621222,0.7308620599975,0.7424899269043865
0.8306763478754392,0.7716219277662782,0.8365184874606184
0.3746313834454258,0.5923232286645752,0.4386349879058631
0.013403990509567754,0.4528890000935234,0.10924075599699623
0.39202445656247287,0.5968050827157213,0.453384683707004
0.4917619444294429,0.6131123755610683,0.5073049706366435
0.32904468863957914,0.6185277040730219,0.4712045053298701
0.020159051488738755,0.425776502303276,0.044316073239334286
0.2675837106033917,0.5086886714824368,0.27958479016085125
0.18809810664941817,0.49728626536326337,0.2039284716569676
0.13342883208211265,0.46029965507679926,0.17375607755331857
0.48769893878859416,0.6820734806470639,0.6040062327762312
0.34257436341811887,0.5925400611637508,0.42793464328518727
0.6626743041764215,0.7185681609695975,0.6946865277517242
0.5222286816058459,0.677841372489914,0.613046311853156
0.7369494913854326,0.7494304238779506,0.7611859304801395
0.4925767881611516,0.6543367920530397,0.5869802172835771
0.2494881489451769,0.5336822318632167,0.33118414125337237
0.4109195407888119,0.6307968494128854,0.5021195994598565
0.14335460645081877,0.4985289553272757,0.23874406886015775
0.8052928787104551,0.8096948626992,0.9046141430600058
0.7601612849426571,0.8021674609483401,0.8949835869424085
0.010456142677775948,0.4717521212592227,0.15242277661877668
0.9520730287303935,0.8259477417080553,0.9619874983467739
0.7836189187494174,0.7980307790325833,0.8822754229326505
0.37495983228794527,0.5913502962583213,0.4270401890521639
0.023093378748718307,0.42970639405060285,0.10486927579699634
0.9054751439241081,0.8190753391753852,0.9474776446259972
0.13169837216961866,0.4530391282599595,0.14271489149663585
0.15974915325938432,0.5264992958704724,0.2986243304545031
0.9342873999455948,0.8235230117707972,0.9653349452068737
0.009325803464378168,0.4311016964743095,0.07092538191498998
0.5610319454018406,0.7014413643793038,0.6979862579558016
0.6516564089482295,0.7020393076131171,0.6856764115549181
0.2809800526729388,0.56286912390396,0.3677732576631588
0.7861607898975127,0.7910623552667677,0.8916943040459882
0.27565002252160165,0.5264172922760721,0.29660323738209693
0.8137859796669403,0.7928245275621724,0.8952454298023138
0.33236059979038646,0.6026940747889853,0.4456770895947174
0.3347007645413351,0.6081033997560015,0.44241229529160053
0.6819039955392863,0.7314060564743384,0.753484361132455
0.08717530040694677,0.4812757289867847,0.21887722462623993
0.7123426425371789,0.7812369139479666,0.8277299955750793
0.698405899812865,0.7549964680492374,0.7969194108233889
0.33968620644164504,0.5656346776263348,0.3532947799199009
0.604646424401733,0.729098317999708,0.7322918089473863
0.4496970058055222,0.6296729480053382,0.5329794749224096
0.6145196554357922,0.6893018310262687,0.6452396749425752
0.0469923445321232,0.4606279504825468,0.13360535347146707
0.7502767969550583,0.781989022918327,0.8751279456651538
0.709460524781919,0.7188690733512367,0.7182426001365341
0.07364259189426714,0.4429445566843043,0.12667595607948368
0.5824199482246449,0.6534274823383336,0.5945914862053271
0.7732562297724791,0.7912775311918061,0.8933397110749158
0.20653773788357788,0.5148971639995727,0.24799696811606642
0.786410637060005,0.7915633342903676,0.8624397915999688
0.3308516902017714,0.6096362291540802,0.465444478857968
0.3213872594858702,0.5660593306076066,0.37292153842785314
0.054602339301414116,0.4924930621828286,0.19779331840431025
0.9163162106152319,0.8170922857287053,0.9315057261422941
0.3024627092387512,0.5918792237457157,0.4556252940907505
0.4259370225217587,0.6009390200105875,0.47035405897144855
0.8989971906146712,0.8200740171000847,0.9337381656124311
0.9055598207453008,0.8154478067067914,0.9212415955556895
0.698927236723335,0.7499507804097238,0.7710015863999865
0.8975504604891678,0.8261274757820114,0.9553292170299955
0.30320814610933,0.5751387483645416,0.3962688478908182
0.3090358867526911,0.563449531502516,0.35604830552498745
0.6262522679708012,0.7333003677636751,0.7443856475667767
0.14132140858821463,0.46635337188038817,0.1683993071988158
0.4803192735235128,0.6376000339959818,0.530535699793501
0.3017576854431806,0.5483349424424361,0.34842140537271304
0.3249767148272612,0.6150212036749159,0.4572034853970198
0.6372340453573189,0.7150648902382122,0.6907424917373612
0.1462939718029982,0.532806081823722,0.29836548364511273
0.8579133228909442,0.8247698423644507,0.9137277213975584
0.38979816918432675,0.5834013144492148,0.3924933221254727
0.7741334239918183,0.752083483106531,0.7842698823071456
0.49269848492264956,0.6518270954845217,0.5643946216989308
0.20706824119166356,0.5479390476475334,0.354191495769859
0.5508245171237122,0.6949107396987302,0.6710654129736201
0.5913334416651588,0.7219389984341102,0.7146869582313987
0.6433197105739686,0.6776537027333863,0.6469258305013055
0.25137942384823986,0.5499659911065384,0.3477818738532239
0.22243946275016968,0.5658531362107158,0.37115805601779794
0.06712855518025429,0.4512542254031804,0.13282867465898085
0.530667608655081,0.6903007078629729,0.6746013912103908
0.5449915207689179,0.7209869226015971,0.6930877933568091
0.579837009494087,0.6696746317445409,0.6054733898490465
0.8783358625979043,0.7882822573918982,0.8862743420801887
0.07253191084563526,0.4816503123665258,0.19527929360251883
0.8061808809191796,0.8017322706072889,0.8721858756370151
0.3361314412866627,0.5492886181804499,0.3452777887122408
0.027178103104250617,0.4309671413760616,0.055523747914072996
0.555684734127194,0.6459072134695862,0.5602840566402726
0.1744862460257226,0.5000002869452396,0.23350943828564308
0.2275184365440972,0.5080790652354419,0.2726039415217131
0.8410514482622959,0.8011744279992787,0.9168074993243006
0.1540215396427831,0.48089519383078394,0.1871865743238289
0.04699243962339594,0.40994685553870236,0.06286716095964584
0.17260763621417197,0.47534873506848585,0.17791343606363352
0.03716999378245567,0.47273374077809915,0.16936150037579167
0.45207764630809166,0.6337674369496158,0.5346558850703497
0.0665295782573102,0.48361132159417697,0.1941158548037103
0.5807237501584187,0.7307712799814934,0.7250989973747769
0.15358685871799593,0.5225770335280087,0.25644735320358536
0.16787008279065307,0.49829287819418433,0.2213401843752747
0.3388605245906495,0.6231790070331099,0.48635598036799077
0.5797258523335421,0.6926122762037493,0.6771077231582641
0.2527553274654206,0.5100822824813119,0.2539665609251175
0.8660692818679423,0.8167450674364666,0.9253505453893961
0.5367159985152639,0.6555799943767108,0.5977874372981717
0.6921941965599858,0.7613803873901788,0.8063161031291497
0.6731657148606182,0.7490137530926093,0.8023193518962278
0.20329377652588132,0.49930957221810923,0.2545873050843468
0.2785456788115579,0.5240073025502773,0.30974643212696906
0.16729363627858418,0.5325050899780404,0.29931692515361297
0.8532024029282445,0.8148220852764587,0.9217655037184987
0.7809847983333077,0.8008750578656473,0.9136655871272862
0.23802507652286908,0.5311026873053403,0.2996179784964563
0.709291496282317,0.769327034696151,0.820570149988066
0.8119889721329383,0.7883514465628163,0.8570823836469653
0.7561026793768234,0.7877812994024567,0.8452402616247158
0.5836255699642454,0.6972619143033001,0.6498805291297045
0.15918970730282356,0.5084028835019644,0.24857267252420934
0.20124193828736137,0.5393655292005025,0.31809802624794103
0.8138629980255953,0.7829597046020139,0.83168131275078
0.6214682668822193,0.6981161841854866,0.6514773998909664
0.0728376929521829,0.46208394277993836,0.13625582775091793
0.9173935991364002,0.8103685044358747,0.9355008569161263
0.6962710779127864,0.7147339868796765,0.7248992110200654
0.5052341085047456,0.6805297906100279,0.6266520290297756
0.08927105729935869,0.47199731456619465,0.18886158109887063
0.20291014241537186,0.510398529845223,0.27106296349838255
0.5305421074099702,0.6575336287306974,0.5893258582969858
0.7185805696185138,0.7469827252567073,0.7504996067940484
0.8401476006041606,0.8122216599655265,0.9180851330456506
0.15018833586108105,0.4897414496203625,0.22804186240318236
0.5386783343041884,0.6975840378333508,0.6793184014982183
0.08993110806560556,0.4971074884964052,0.23476512622949675
0.4839219734394745,0.6721831972134237,0.6093223230869028
0.2276701097600924,0.5668513180312186,0.3688170347861104
0.4921224025259594,0.6577830810111498,0.5740391941388608
0.7420285912241857,0.7521152416880386,0.7630779460310934
0.9239119295744349,0.826981603438592,0.9385878337383197
0.8366034033879767,0.7980679600442824,0.8813543483945735
0.566796035505856,0.6784754432148035,0.6129889302806023
0.9243179370539951,0.8220336394555121,0.9292536626434291
0.3162576106806382,0.578402989127657,0.40740098910983225
0.3261820281201332,0.5906330134481289,0.4063786155466057
0.21569901394004176,0.5158676197546589,0.2838629570496526
0.7805414224769738,0.767598221893237,0.8155727371983615
0.8001414427640564,0.8206973029237303,0.9361935465022019
0.8245676821623981,0.7903563089339485,0.8407602864639285
0.22240210945392003,0.5134218165766751,0.2645195185181267
0.48290637752948395,0.6334467962423278,0.5177421809900115
0.8763339716710566,0.8357240314753885,0.9608195916565171
0.28345825079573583,0.5213940976575598,0.2977231559824679
0.48632008988216946,0.6779406217289767,0.6093741004092722
0.9323938280606553,0.8277602633561172,0.945056850374779
0.19817762556114293,0.5055118501466573,0.25160152681205894
0.5078203063879684,0.6810123980374742,0.6536117486281279
0.6251754479070213,0.7354539362134069,0.7565218490135966
0.06906882194829811,0.44635842552117666,0.14390037069509842
0.6416629479381022,0.7175161266412892,0.7141524373566319
0.26935008764748924,0.5738148977628873,0.4208074436994933
0.3832278873521783,0.6371359345345665,0.5153208713753774
0.15800683200077503,0.4993919422035098,0.21872701397507788
0.6854891407619906,0.7097772951235306,0.7140843332843545
0.5780029963498988,0.7077337992817367,0.7087616118799375
0.24129419284995102,0.553304627420218,0.3340525337866007
0.3766921944169479,0.5642833395311077,0.4012098901680652
0.72087605475174,0.7632789222854147,0.8055812373301009
0.41585444848017994,0.5960390217095612,0.4499334440915881
0.5653269129271443,0.7104230787160508,0.6977275589779103
0.32659818120529305,0.5494737553430566,0.3310646720679321
0.3525887472930014,0.6182184769313529,0.4636702344416781
0.7089815781095891,0.7577527973422808,0.7814477744817457
0.06962714106685752,0.4975625478977481,0.21434141712537969
0.26642922152692783,0.5693281845115901,0.40815211091973136
0.2115216592704009,0.4987191275768512,0.2351475439525359
0.028438832929050473,0.4044390309981418,0.05245969570239206
0.10512740656680553,0.4611146277914191,0.1486378196405581
0.29572838462703577,0.5575783060728251,0.38230421786688773
0.734442779580625,0.7830204761741856,0.8706967228345643
0.4433710817063604,0.6128305332080949,0.48990467747731437
0.03648808689386718,0.44651409359553407,0.1079718233798529
0.8178552473417706,0.8108061760119614,0.9239213796211379
0.46340257526538886,0.6747151452470984,0.613208072437034
0.8900158694492807,0.8362478731058162,0.9618113985533617
0.3642086647945826,0.5799175412696423,0.4178195534940953
0.09432226039283809,0.47426948015618586,0.1955487707017417
0.7024240971058314,0.7753382812311774,0.8059657787656915
0.3118077475171821,0.5964072727106602,0.4371034319109044
0.6152801017186595,0.6923232792920525,0.6340236808623863
0.09686263871844669,0.4813099008641596,0.17669358070074204
0.17577221538012533,0.47610191242722233,0.20540198801084109
0.09440735404091871,0.4511775188490984,0.13911810809395686
0.5338656872780025,0.6740887105586273,0.5911963754073083
0.0960416754817699,0.4758438344853668,0.1874411296052304
0.17736242663836532,0.5100876972253124,0.2801047288348738
0.14604395467400777,0.49973448971347356,0.24943483533661126
0.8553548783820525,0.7832661626129171,0.8635890144493054
0.5706657349903892,0.6697482405060565,0.5930789749795533
0.3009376186333117,0.5695135155934691,0.3604661897539908
0.8135204426300081,0.7728187495074773,0.8224742254251701
0.7266003897932454,0.7563471911794146,0.8161724077691185
0.13280421602160875,0.4890027883511361,0.20455598744974313
0.7894326131068148,0.8276686173487917,0.932796025458823
0.7223118586122123,0.7545316580461563,0.7876719723009407
0.16744792915731888,0.5176431203221729,0.2707449434800375
0.7537839839035756,0.7692116156008839,0.8287253420928906
0.9003455035129179,0.8307989504579915,0.9604872329957768
0.4784839225966223,0.6682639576131388,0.6120912567705376
0.07588549623576935,0.4183473433344096,0.08091627362046583
